Index,Feature,Botnet,DoS,MITM,Normal,Scanner,Brute force,Generic,Exploit,Infection
68,Subflow Bwd Byts,0.22131788674078026,0.4251945916850275,0.26055448579435125,0.25906678294121643,0.22969627472565723,0.21680227375045485,1.1095846313126014,0.44561929318144716,0.37522481175596056
69,Init Fwd Win Byts,1.0589108458487613,0.8853069867294991,1.4228035422517915,0.9939326131761078,1.2210009086164662,0.6706786586545499,0.505731275590083,0.9976991874399352,1.7639696383568935
70,Init Bwd Win Byts,1.5243784073194713,1.4435247848659598,1.679609506302271,1.8688053733153474,1.4749899049294268,5.634472759272155,2.9378492503524773,1.4250790454872833,1.4520238996550512
71,Fwd Act Data Pkts,0.048067453346318935,0.07358399809951369,0.10779661864312266,0.10593630474096968,0.0634516644386735,0.07965101689385425,0.09329267606312705,0.1005724997594852,0.10262147445661225
72,Fwd Seg Size Min,0.9895148590851581,0.7341470069566409,0.9731877862484055,0.8356864571406826,0.9585655092291339,0.6354539228908427,0.803066753200955,0.7098942785678156,0.7129899684405583
73,Active Mean,0.15887634833645,0.006203217711041121,0.0006534074333678501,0.002193987246987679,0.1469493819896682,0.0030266540292156058,0.003014046835305852,0.0014478139412220981,0.005195551653352949
74,Active Std,0.048318404938749296,0.0073022443313283895,0.0006648135467778669,0.0032031147026289663,0.05404438289250911,0.00638594980412206,0.0035604462395522375,7.190107079048806e-06,0.02979237789661034
75,Active Max,0.11055467342815115,0.02387435763758197,0.0007341448556994673,0.006939813738680649,0.026012334822129966,0.0003424390861964177,0.008761039760383475,0.0012025888820246468,0.04920399003113645
76,Active Min,0.02717232951517362,0.0417671111877169,0.004236206148353125,0.03437062399158787,0.13110850014270065,0.012900548604668874,0.15347150211531527,0.0013639869552078388,0.032588304603650045
77,Idle Mean,0.294713365288559,0.34824357649849924,0.3323593042954509,0.29544570202001585,13.973242031372404,0.47030469886016346,0.37995958076729297,0.39593024247275554,2.6813437028695435
78,Idle Std,0.061950380030266115,0.04869746002733956,0.09414480687856029,0.04763302549121025,1.5517635563284662,0.0583068916296844,0.21940194149373599,0.12106242939655987,0.09924590102499135
79,Idle Max,0.2844195061750564,0.31098756844314723,0.30616790970856445,0.32400154191835345,8.937478186011404,0.4945023006780202,0.31111391056496374,0.2807515964008845,0.6595795525075872
80,Idle Min,0.2670152536655715,0.3526417834756046,0.2762673847520615,0.3419362046604516,21.57368295649282,0.35737013392996764,0.301668716053673,0.31699048527969714,2.957049490945118
