,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.51650673,0.518335,0.46664938,0.4911361
0,1,2,0.25678164,0.25024635,0.24369814,0.24692884
0,1,3,0.6639523,0.5991842,0.9904564,0.7466667
0,1,4,0.10780602,0.017299714,0.014056017,0.015510087
0,1,5,0.4448781,0.45185402,0.5173237,0.48237753
0,1,6,0.53195024,0.5369393,0.4644191,0.49805322
0,1,7,0.72929204,0.6514085,0.9864886,0.78467333
0,2,1,0.36272043,0.24815643,0.13526972,0.17509528
0,2,2,0.3551478,0.2529742,0.14834026,0.18701673
0,2,3,0.6527101,0.59060204,0.99546164,0.74135953
0,2,4,0.42638746,0.16099367,0.034958508,0.05744359
0,2,5,0.42710063,0.43854663,0.5202282,0.47590807
0,2,6,0.53804463,0.57565755,0.28947094,0.3852286
0,2,7,0.7088174,0.6344689,0.9852697,0.7718814
0,3,1,0.29364628,0.09056293,0.045643155,0.060695935
0,3,2,0.38153526,0.29897904,0.17619294,0.22172181
0,3,3,0.6441001,0.58443886,0.99738073,0.7370095
0,3,4,0.377736,0.016213443,0.0040975106,0.006541766
0,3,5,0.51489884,0.5151284,0.50731325,0.51119095
0,3,6,0.5876556,0.7125519,0.29385373,0.41610667
0,3,7,0.7245332,0.64687026,0.98892635,0.7821352
0,4,1,0.45612034,0.4603803,0.5098807,0.48386782
0,4,2,0.2935944,0.14516273,0.08443984,0.1067716
0,4,3,0.6741831,0.60621494,0.994139,0.7531608
0,4,4,0.18795384,0.01698045,0.010969917,0.013328921
0,4,5,0.52345693,0.52432954,0.50552386,0.514755
0,4,6,0.5103605,0.52049875,0.26307055,0.34949782
0,4,7,0.7773081,0.6950067,0.9883299,0.81611234
0,5,1,0.34837914,0.121708184,0.04878112,0.06964731
0,5,2,0.2556665,0.22515243,0.2001556,0.21191944
0,5,3,0.6390949,0.5811631,0.99598026,0.73401946
0,5,4,0.15146525,0.018832123,0.013641079,0.015821692
0,5,5,0.44827542,0.45363677,0.5060944,0.47843194
0,5,6,0.651543,0.8432709,0.37227696,0.51652485
0,5,7,0.70927125,0.6338559,0.9909751,0.7731701
0,6,1,0.4671421,0.4656211,0.44502074,0.4550879
0,6,2,0.21347252,0.1186622,0.08915975,0.10181689
0,6,3,0.65414935,0.59163225,0.9952801,0.7421201
0,6,4,0.050622407,0.052525565,0.052748963,0.052637026
0,6,5,0.44419086,0.45023817,0.5049533,0.47602868
0,6,6,0.54096216,0.54035205,0.54852176,0.54440624
0,6,7,0.642194,0.58388925,0.9897044,0.7344689
0,7,1,0.45548496,0.45213196,0.42046162,0.43572208
0,7,2,0.37802127,0.3260604,0.22865663,0.26880684
0,7,3,0.63685167,0.5795184,0.99735475,0.7330779
0,7,4,0.21199429,0.017424934,0.010399378,0.013025189
0,7,5,0.47114885,0.47373763,0.5204357,0.49598992
0,7,6,0.5675052,0.74677664,0.20427905,0.3208031
0,7,7,0.7499222,0.6685792,0.99118257,0.79852915
0,8,1,0.47799534,0.47643512,0.44489107,0.46012312
0,8,2,0.501167,0.5010035,0.5826504,0.5387512
0,8,3,0.5214341,0.5109599,0.99927384,0.676172
0,8,4,0.14885892,0.028682819,0.021369295,0.024491737
0,8,5,0.47282156,0.47471166,0.5101919,0.49181274
0,8,6,0.5315742,0.53187424,0.5268672,0.52935886
0,8,7,0.7216027,0.6446981,0.9873444,0.78005207
0,9,1,0.32617998,0.19390784,0.110114105,0.14046347
0,9,2,0.40182832,0.2589007,0.10542013,0.14983138
0,9,3,0.6989756,0.6254722,0.9918828,0.7671725
0,9,4,0.2155472,0.018481934,0.01091805,0.0137269925
0,9,5,0.44352958,0.4498607,0.50666493,0.47657612
0,9,6,0.5654953,0.6400954,0.29924792,0.40783218
0,9,7,0.710542,0.6363102,0.98283195,0.77249056
0,10,1,0.3205913,0.104097515,0.047173236,0.064924866
0,10,2,0.6544995,0.70579296,0.5298755,0.6053119
0,10,3,0.65695024,0.5954153,0.97940874,0.7405969
0,10,4,0.37120074,0.016642336,0.0044346475,0.007003174
0,10,5,0.45474586,0.45895275,0.5059907,0.48132527
0,10,6,0.48778528,0.48292983,0.34556535,0.40286008
0,10,7,0.7551608,0.674043,0.9882002,0.8014344
