,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.7819404,0.7813637,0.7829651,0.78216356
0,1,2,0.93469524,0.94571656,0.92233163,0.93387777
0,1,3,0.93154114,0.88096243,0.99792385,0.9358027
0,1,4,0.8136545,0.90394896,0.7018898,0.790207
0,1,5,0.8339633,0.9021732,0.74916154,0.81857836
0,1,6,0.79492944,0.8370494,0.7324461,0.781262
0,1,7,0.997671,0.9989326,0.99640673,0.997668
0,2,1,0.7280277,0.7826833,0.6313548,0.69892156
0,2,2,0.9108597,0.93822396,0.879638,0.90798694
0,2,3,0.9095555,0.8488325,0.996593,0.9167973
0,2,4,0.85451156,0.8716861,0.831408,0.85107076
0,2,5,0.51889807,0.65321535,0.0805696,0.1434461
0,2,6,0.64938784,0.7082328,0.50809157,0.591696
0,2,7,0.98621243,0.9897319,0.9826191,0.98616266
0,3,1,0.76454616,0.95017666,0.55837107,0.7033932
0,3,2,0.8744743,0.97217745,0.7710141,0.8599887
0,3,3,0.9030343,0.8386563,0.9980836,0.9114509
0,3,4,0.849614,0.92270064,0.7631621,0.8353825
0,3,5,0.9391935,0.8928784,0.9981368,0.94257814
0,3,6,0.73956615,0.8050914,0.6321799,0.70823455
0,3,7,0.9974714,0.9980016,0.99693906,0.9974701
0,4,1,0.7750865,0.94884044,0.5815278,0.72110367
0,4,2,0.8361858,0.89417344,0.76262975,0.8231796
0,4,3,0.94502264,0.9029086,0.99728507,0.94775313
0,4,4,0.8613122,0.9217648,0.78964597,0.85060567
0,4,5,0.69720525,0.7871928,0.54053766,0.64095443
0,4,6,0.8303167,0.9260798,0.71793985,0.80883414
0,4,7,0.9898589,0.99646616,0.98320466,0.98979104
0,5,1,0.8052036,0.88111144,0.7056162,0.7836588
0,5,2,0.92372906,0.95237416,0.89206815,0.92123526
0,5,3,0.9490152,0.9097821,0.99688584,0.9513444
0,5,4,0.7971387,0.82385194,0.7558957,0.7884121
0,5,5,0.95885015,0.92696154,0.99619377,0.9603315
0,5,6,0.74311954,0.9320719,0.52446103,0.6712315
0,5,7,0.9956215,0.99616295,0.9950759,0.9956191
0,6,1,0.7237956,0.92357683,0.48796913,0.638558
0,6,2,0.8224514,0.8443087,0.7907107,0.8166312
0,6,3,0.9141469,0.865358,0.9809156,0.91952044
0,6,4,0.8674607,0.8953352,0.83220655,0.8626175
0,6,5,0.9547778,0.9394773,0.97218525,0.95555145
0,6,6,0.78300506,0.8538152,0.6829385,0.75887674
0,6,7,0.997325,0.9974706,0.9971786,0.99732465
0,7,1,0.8713069,0.9477468,0.78594625,0.8592963
0,7,2,0.89439714,0.9600137,0.8230769,0.8862871
0,7,3,0.91121906,0.8509575,0.99707216,0.9182386
0,7,4,0.84095025,0.8360574,0.84822994,0.8420998
0,7,5,0.96418685,0.93344104,0.999654,0.9654136
0,7,6,0.75935584,0.86590314,0.613761,0.718349
0,7,7,0.99805695,0.9990931,0.9970189,0.9980549
0,8,1,0.75727975,0.8509549,0.6238222,0.71989805
0,8,2,0.94379824,0.96142244,0.92470056,0.9427041
0,8,3,0.8839633,0.81400055,0.99536866,0.89559454
0,8,4,0.51932395,0.5261001,0.3895129,0.44761878
0,8,5,0.93091565,0.91555226,0.94940114,0.9321695
0,8,6,0.7749667,0.8637116,0.6529678,0.7436982
0,8,7,0.98615915,0.9892585,0.98299176,0.9861152
0,9,1,0.7868778,0.93561554,0.6161565,0.74300295
0,9,2,0.84041786,0.80251676,0.903061,0.8498253
0,9,3,0.7670881,0.6830078,0.99680597,0.8105973
0,9,4,0.7946766,0.97078586,0.6076391,0.7474381
0,9,5,0.73363054,0.91098934,0.51786,0.66034245
0,9,6,0.5711605,0.6986403,0.2502795,0.36853555
0,9,7,0.9973383,0.9983464,0.99632686,0.9973356
0,10,1,0.6906042,0.94127434,0.4065744,0.56786495
0,10,2,0.7164759,0.8315532,0.54293317,0.6569404
0,10,3,0.90932924,0.847859,0.9976843,0.91669005
0,10,4,0.8503194,0.8786501,0.81290925,0.8445022
0,10,5,0.9388475,0.9027333,0.98368376,0.94147164
0,10,6,0.7624434,0.8403286,0.64801705,0.7317484
0,10,7,0.9904312,0.9978923,0.9829385,0.99035895
