,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
1,6,6,Normal,0.037849348,0.21703297,0.037849348,0.06445765
0,6,7,Attack,0.94743145,0.98647565,0.94743145,0.96655947
1,6,7,Normal,0.9870109,0.9494329,0.9870109,0.9678573
0,7,1,Attack,0.974634,0.76347446,0.974634,0.8562275
1,7,1,Normal,0.69805694,0.96493614,0.69805694,0.81008196
0,7,2,Attack,0.98107535,0.9931828,0.98107535,0.9870919
1,7,2,Normal,0.9932659,0.9813033,0.9932659,0.98724836
0,7,3,Attack,0.9213734,0.9971482,0.9213734,0.9577644
1,7,3,Normal,0.99736494,0.92692643,0.99736494,0.9608565
0,7,4,Attack,0.9777748,0.83612156,0.9777748,0.9014171
1,7,4,Normal,0.8083577,0.97324145,0.8083577,0.8831698
0,7,5,Attack,0.96074,0.65258265,0.96074,0.7772311
1,7,5,Normal,0.48852807,0.925614,0.48852807,0.6395233
0,7,6,Attack,0.95461804,0.819659,0.95461804,0.8820058
1,7,6,Normal,0.7899654,0.9456729,0.7899654,0.8608348
0,7,7,Attack,0.9982699,0.9968636,0.9982699,0.9975663
1,7,7,Normal,0.9968592,0.9982675,0.9968592,0.99756277
0,8,1,Attack,0.95996803,0.8321259,0.95996803,0.891487
1,8,1,Normal,0.80633485,0.95270145,0.80633485,0.8734287
0,8,2,Attack,0.90774554,0.98961174,0.90774554,0.9469125
1,8,2,Normal,0.9904711,0.91479427,0.9904711,0.9511298
0,8,3,Attack,0.92328984,0.9966098,0.92328984,0.95854974
1,8,3,Normal,0.9968592,0.9285466,0.9968592,0.96149105
0,8,4,Attack,0.86558425,0.8299094,0.86558425,0.84737146
1,8,4,Normal,0.8225978,0.85954666,0.8225978,0.8406664
0,8,5,Attack,0.93878096,0.976143,0.93878096,0.95709753
1,8,5,Normal,0.97705615,0.9410377,0.97705615,0.95870876
0,8,6,Attack,0.8156242,0.58671594,0.8156242,0.6824873
1,8,6,Normal,0.42547244,0.6976693,0.42547244,0.528587
0,8,7,Attack,0.9472451,0.98674655,0.9472451,0.96659243
1,8,7,Normal,0.9872771,0.94927573,0.9872771,0.96790355
0,9,1,Attack,0.95980835,0.78358936,0.95980835,0.86279297
1,9,1,Normal,0.73492146,0.94814736,0.73492146,0.8280278
0,9,2,Attack,0.8520628,0.9645655,0.8520628,0.9048305
1,9,2,Normal,0.96869844,0.86751527,0.96869844,0.9153191
0,9,3,Attack,0.892494,0.99773854,0.892494,0.94218636
1,9,3,Normal,0.99797714,0.90275204,0.99797714,0.9479792
0,9,4,Attack,0.9527016,0.9304133,0.9527016,0.94142556
1,9,4,Normal,0.92874634,0.95154077,0.92874634,0.94000536
0,9,5,Attack,0.9390471,0.98544735,0.9390471,0.96168786
1,9,5,Normal,0.98613256,0.941788,0.98613256,0.96345025
0,9,6,Attack,0.61490554,0.6554875,0.61490554,0.6345483
1,9,6,Normal,0.6768166,0.6373571,0.6768166,0.65649444
0,9,7,Attack,0.94926804,0.996758,0.94926804,0.9724335
1,9,7,Normal,0.9969124,0.9515752,0.9969124,0.9737163
0,10,1,Attack,0.95323396,0.5573748,0.95323396,0.70343643
1,10,1,Normal,0.24301304,0.8386149,0.24301304,0.3768289
0,10,2,Attack,0.9781741,0.9853868,0.9781741,0.98176724
1,10,2,Normal,0.9854937,0.9783327,0.9854937,0.98190016
0,10,3,Attack,0.6336705,0.99627554,0.6336705,0.77463967
1,10,3,Normal,0.9976311,0.7314222,0.9976311,0.84403354
0,10,4,Attack,0.98458874,0.83866507,0.98458874,0.90578735
1,10,4,Normal,0.81059355,0.98134243,0.81059355,0.8878329
0,10,5,Attack,0.9379292,0.9994894,0.9379292,0.9677313
1,10,5,Normal,0.9995209,0.94153047,0.9995209,0.96965945
0,10,6,Attack,0.9698163,0.6615105,0.9698163,0.7865299
1,10,6,Normal,0.503753,0.9434696,0.503753,0.6568107
0,10,7,Attack,0.99797714,0.9969157,0.99797714,0.9974462
1,10,7,Normal,0.9969124,0.99797493,0.9969124,0.9974434
