,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
1,5,1,Normal,0.9660358,0.9347717,0.9660358,0.9501467
0,5,2,Attack,0.9634431,0.9329651,0.9634431,0.9479592
1,5,2,Normal,0.9307752,0.9622085,0.9307752,0.94623095
0,5,3,Attack,0.9504796,0.95295036,0.9504796,0.95171344
1,5,3,Normal,0.9530723,0.9506077,0.9530723,0.9518384
0,5,4,Attack,0.94347936,0.9533665,0.94347936,0.9483972
1,5,4,Normal,0.95385015,0.94405955,0.95385015,0.94892967
0,5,5,Attack,0.94555354,0.94949234,0.94555354,0.9475189
1,5,5,Normal,0.94970185,0.9457785,0.94970185,0.9477361
0,5,6,Attack,0.93388647,0.9618158,0.93388647,0.94764537
1,5,6,Normal,0.96292454,0.9357521,0.96292454,0.9491439
0,5,7,Attack,0.94296086,0.9624239,0.94296086,0.952593
1,5,7,Normal,0.9631838,0.9440915,0.9631838,0.9535421
0,5,8,Attack,0.93284935,0.96824545,0.93284935,0.9502179
1,5,8,Normal,0.96940625,0.9352176,0.96940625,0.9520051
0,5,9,Attack,0.9528131,0.95108694,0.9528131,0.95194924
1,5,9,Normal,0.9509982,0.95272726,0.9509982,0.951862
0,5,10,Attack,0.9486648,0.9528646,0.9486648,0.95076007
1,5,10,Normal,0.9530723,0.94889003,0.9530723,0.9509766
0,6,1,Attack,0.9481462,0.9565786,0.9481462,0.95234376
1,6,1,Normal,0.9569614,0.94859934,0.9569614,0.952762
0,6,2,Attack,0.945035,0.9653072,0.945035,0.95506346
1,6,2,Normal,0.9660358,0.94616556,0.9660358,0.9559974
0,6,3,Attack,0.9416645,0.9657006,0.9416645,0.95353115
1,6,3,Normal,0.96655434,0.9430812,0.96655434,0.9546735
0,6,4,Attack,0.95151675,0.9466082,0.95151675,0.94905615
1,6,4,Normal,0.9463313,0.951264,0.9463313,0.9487912
0,6,5,Attack,0.9357013,0.9616307,0.9357013,0.94848883
1,6,5,Normal,0.96266526,0.93738955,0.96266526,0.94985926
0,6,6,Attack,0.94062746,0.9582673,0.94062746,0.9493654
1,6,6,Normal,0.9590355,0.94170064,0.9590355,0.950289
0,6,7,Attack,0.93699765,0.96579367,0.93699765,0.9511778
1,6,7,Normal,0.96681356,0.93882173,0.96681356,0.95261204
0,6,8,Attack,0.9266269,0.96935177,0.9266269,0.947508
1,6,8,Normal,0.97070265,0.92972434,0.97070265,0.94977164
0,6,9,Attack,0.9491833,0.9629142,0.9491833,0.9559995
1,6,9,Normal,0.9634431,0.94989777,0.9634431,0.95662254
0,6,10,Attack,0.96888775,0.93753135,0.96888775,0.95295167
1,6,10,Normal,0.93544203,0.96781117,0.93544203,0.95135134
0,7,1,Attack,0.9307752,0.9689609,0.9307752,0.9494843
1,7,1,Normal,0.9701841,0.93339986,0.9701841,0.9514365
0,7,2,Attack,0.9359606,0.96318036,0.9359606,0.9493754
1,7,2,Normal,0.9642209,0.9377206,0.9642209,0.9507861
0,7,3,Attack,0.9600726,0.9327456,0.9600726,0.9462118
1,7,3,Normal,0.9307752,0.95886755,0.9307752,0.94461256
0,7,4,Attack,0.93051594,0.9666038,0.93051594,0.9482167
1,7,4,Normal,0.9678507,0.9330167,0.9678507,0.9501145
0,7,5,Attack,0.924812,0.96666664,0.924812,0.94527626
1,7,5,Normal,0.9681099,0.9279324,0.9681099,0.9475954
0,7,6,Attack,0.9393311,0.95669395,0.9393311,0.947933
1,7,6,Normal,0.9574799,0.9404125,0.9574799,0.94886947
0,7,7,Attack,0.92818254,0.9605581,0.92818254,0.9440928
1,7,7,Normal,0.9618875,0.93052423,0.9618875,0.9459459
0,7,8,Attack,0.94710916,0.9697372,0.94710916,0.9582896
1,7,8,Normal,0.97044337,0.9483152,0.97044337,0.95925164
0,7,9,Attack,0.9484055,0.95909804,0.9484055,0.95372176
1,7,9,Normal,0.9595541,0.9489744,0.9595541,0.9542349
0,7,10,Attack,0.9292196,0.97101057,0.9292196,0.94965553
1,7,10,Normal,0.9722582,0.9321402,0.9722582,0.9517766
