,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.57114106,0.5453734,0.85509276,0.6659851
0,1,2,0.89861745,0.9213749,0.87161356,0.8958037
0,1,3,0.889412,0.8292445,0.98078406,0.8986707
0,1,4,0.7758838,0.8001523,0.73545676,0.76644176
0,1,5,0.6938572,0.87973946,0.44910747,0.5946472
0,1,6,0.5574204,0.6593492,0.23759188,0.3493117
0,1,7,0.9843717,0.9818587,0.98697937,0.9844124
0,2,1,0.659643,0.70834094,0.5427721,0.6146011
0,2,2,0.86741334,0.94645286,0.77889395,0.854537
0,2,3,0.88930696,0.8296044,0.979874,0.89849955
0,2,4,0.69046205,0.6991254,0.66870844,0.6835787
0,2,5,0.70029753,0.8554569,0.4820441,0.6166245
0,2,6,0.5455898,0.62534887,0.22744137,0.3335643
0,2,7,0.9733112,0.9838969,0.96237314,0.973016
0,3,1,0.6259888,0.63895,0.579349,0.60769165
0,3,2,0.7326741,0.6668005,0.9301365,0.77675635
0,3,3,0.8716836,0.81973386,0.95292264,0.8813247
0,3,4,0.74565977,0.73909044,0.759398,0.74910665
0,3,5,0.5815891,0.66360193,0.33094156,0.4416367
0,3,6,0.52919143,0.611557,0.160028,0.25367588
0,3,7,0.9587854,0.9441263,0.97528875,0.95945454
0,4,1,0.74975497,0.6913978,0.9022051,0.7828583
0,4,2,0.7720861,0.8826483,0.6276164,0.7335993
0,4,3,0.8294365,0.75258976,0.9815541,0.8519565
0,4,4,0.7497725,0.7281914,0.79705983,0.76107085
0,4,5,0.78540426,0.74527735,0.86720335,0.8016307
0,4,6,0.6390095,0.802268,0.36895344,0.5054544
0,4,7,0.96282816,0.94327855,0.98487926,0.9636301
0,5,1,0.8230311,0.8190555,0.8292615,0.8241269
0,5,2,0.8423696,0.9240841,0.7460273,0.825564
0,5,3,0.85670286,0.7855102,0.9813791,0.87258804
0,5,4,0.769811,0.722115,0.87717885,0.7921296
0,5,5,0.8747987,0.86578536,0.88711935,0.87632257
0,5,6,0.46548828,0.4216963,0.1858593,0.25800493
0,5,7,0.83141404,0.76229256,0.96317816,0.85104144
0,6,1,0.5743612,0.5481124,0.84714735,0.665585
0,6,2,0.800175,0.9070242,0.66891843,0.7699839
0,6,3,0.84733987,0.7744255,0.980189,0.8652423
0,6,4,0.71940845,0.7557632,0.6483374,0.69794077
0,6,5,0.67280364,0.79762477,0.46310815,0.585987
0,6,6,0.5886594,0.63068825,0.4278614,0.5098432
0,6,7,0.96723837,0.9666177,0.9679034,0.9672601
0,7,1,0.69026953,0.6751063,0.7335667,0.7031234
0,7,2,0.90292263,0.9276348,0.8740287,0.90003425
0,7,3,0.86701083,0.8028653,0.9729086,0.8797455
0,7,4,0.7487049,0.7373643,0.7725936,0.754568
0,7,5,0.5744662,0.69196063,0.26842842,0.38680556
0,7,6,0.5170634,0.5427444,0.21666083,0.30969355
0,7,7,0.9775814,0.9905094,0.9644032,0.977282
0,8,1,0.4783689,0.4244314,0.121491075,0.18890823
0,8,2,0.7774764,0.90362,0.62121105,0.7362635
0,8,3,0.8122331,0.7373673,0.9699335,0.83781046
0,8,4,0.77926147,0.7947032,0.75306267,0.77332276
0,8,5,0.64908993,0.7850117,0.41064054,0.53921634
0,8,6,0.64686733,0.84041864,0.36258313,0.5066021
0,8,7,0.91358066,0.86303306,0.9831992,0.9192055
0,9,1,0.58258665,0.55129236,0.8876444,0.6801572
0,9,2,0.9084529,0.9214185,0.8930696,0.9070226
0,9,3,0.8646832,0.79420567,0.9844592,0.8791573
0,9,4,0.76856846,0.74131966,0.8250263,0.7809363
0,9,5,0.76079804,0.8372714,0.6474274,0.730212
0,9,6,0.51909345,0.5226527,0.44053203,0.47809157
0,9,7,0.95738536,0.9496267,0.9660133,0.9577499
0,10,1,0.53837943,0.64957035,0.16667834,0.2652851
0,10,2,0.7316941,0.8946521,0.52523625,0.6618883
0,10,3,0.8920021,0.83344746,0.979804,0.90071905
0,10,4,0.7582079,0.75826216,0.7581029,0.7581825
0,10,5,0.67700386,0.8038332,0.46828842,0.59180784
0,10,6,0.6544277,0.7742758,0.4359468,0.5578198
0,10,7,0.9530802,0.93242025,0.9769688,0.9541749
