,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.51279825,0.53811693,0.18067946,0.27052632
0,1,2,0.45210063,0.4379285,0.33794087,0.3814919
0,1,3,0.7776193,0.69314736,0.9962915,0.81752217
0,1,4,0.6330265,0.9313767,0.28721473,0.43903986
0,1,5,0.5069502,0.6267739,0.034362033,0.06515219
0,1,6,0.5078449,0.5453727,0.09429461,0.16078891
0,1,7,0.96049017,0.93114,0.994528,0.96179074
0,2,1,0.43785012,0.004753048,0.00059647305,0.0010599323
0,2,2,0.6698522,0.6399556,0.7766597,0.70171165
0,2,3,0.8635503,0.78681177,0.9973288,0.8796505
0,2,4,0.6703838,0.878718,0.39533195,0.54532444
0,2,5,0.47155082,0.35431606,0.069190875,0.11577349
0,2,6,0.45325467,0.33498123,0.09489108,0.14788918
0,2,7,0.97235477,0.9502843,0.99686205,0.973016
0,3,1,0.4738719,0.020922491,0.0011410789,0.0021641296
0,3,2,0.577723,0.56625843,0.66423756,0.6113472
0,3,3,0.7626945,0.6785469,0.99834025,0.8079502
0,3,4,0.77314574,0.94274664,0.58161306,0.719402
0,3,5,0.3848807,0.24509016,0.11068465,0.15249938
0,3,6,0.54127336,0.6680038,0.16410789,0.26348552
0,3,7,0.9852438,0.9881046,0.9823133,0.9852004
0,4,1,0.5000389,0.50001943,0.9999741,0.66667813
0,4,2,0.62924016,0.6101302,0.71600103,0.6588396
0,4,3,0.7741442,0.68920034,0.9986255,0.8155498
0,4,4,0.6532806,0.7647955,0.44271266,0.56079894
0,4,5,0.3505965,0.08908702,0.03239108,0.047508556
0,4,6,0.6063278,0.8074385,0.27925313,0.41498384
0,4,7,0.97111,0.94860965,0.99618775,0.9718167
0,5,1,0.48865405,0.049433574,0.0012448133,0.0024284741
0,5,2,0.61646783,0.59181046,0.7507521,0.661873
0,5,3,0.80556273,0.721114,0.9965249,0.83673936
0,5,4,0.7294606,0.7420264,0.70350105,0.72225034
0,5,5,0.38290974,0.23484848,0.103708506,0.14387996
0,5,6,0.58545125,0.80719745,0.2245332,0.3513371
0,5,7,0.9945669,0.99684757,0.9922718,0.99455446
0,6,1,0.48772043,0.124504365,0.004071577,0.0078852875
0,6,2,0.5456042,0.5632759,0.40596473,0.4718542
0,6,3,0.7373703,0.6561999,0.9971992,0.79153544
0,6,4,0.6353086,0.7760728,0.38036826,0.5105205
0,6,5,0.5160529,0.80283755,0.042557053,0.08082947
0,6,6,0.42944762,0.2817839,0.09110477,0.13769181
0,6,7,0.99420387,0.99861324,0.98978215,0.99417806
0,7,1,0.4696058,0.06170531,0.004279046,0.0080031045
0,7,2,0.57057834,0.60486263,0.4071058,0.48666164
0,7,3,0.7524248,0.669346,0.99771786,0.8011912
0,7,4,0.7241053,0.94786215,0.4742998,0.63223577
0,7,5,0.5420773,0.84810126,0.10251556,0.18292035
0,7,6,0.5050311,0.51553243,0.16698651,0.25226247
0,7,7,0.9719917,0.9500717,0.9963434,0.9726575
0,8,1,0.48316908,0.4168162,0.0843361,0.14028732
0,8,2,0.56148857,0.55492747,0.6212137,0.5862027
0,8,3,0.8646136,0.78814584,0.9973029,0.88047343
0,8,4,0.6085451,0.6920747,0.39110476,0.4997763
0,8,5,0.5157158,0.6349065,0.07396266,0.13249095
0,8,6,0.62717843,0.8094006,0.33270228,0.4715677
0,8,7,0.9716675,0.9495292,0.9962915,0.97234845
0,9,1,0.49048236,0.05352798,0.0011410789,0.0022345234
0,9,2,0.6874611,0.71334964,0.6267894,0.667274
0,9,3,0.74630445,0.6724154,0.9605809,0.79107267
0,9,4,0.60532933,0.685262,0.38960063,0.49676767
0,9,5,0.49997407,0.49960095,0.03246888,0.060975023
0,9,6,0.48224846,0.41722095,0.08947095,0.14734459
0,9,7,0.995708,0.9976568,0.99375,0.9956996
0,10,1,0.49442428,0.34487733,0.012396266,0.023932308
0,10,2,0.61202025,0.65029055,0.48469916,0.5554152
0,10,3,0.76404303,0.6801111,0.99704355,0.80863196
0,10,4,0.67428684,0.8617256,0.4151971,0.56038785
0,10,5,0.49950725,0.49385113,0.03957469,0.07327732
0,10,6,0.52994037,0.5801013,0.21683091,0.31567022
0,10,7,0.9704487,0.94999135,0.99317944,0.9711054
