,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.9197235,0.9439159,0.89247465,0.9174748
0,1,2,0.96657336,0.9862479,0.9463423,0.9658831
0,1,3,0.96687084,0.9514333,0.9839692,0.9674278
0,1,4,0.9661183,0.95718896,0.9758838,0.9664459
0,1,5,0.9638957,0.93558353,0.9963948,0.9650321
0,1,6,0.9175709,0.9345767,0.8980049,0.9159259
0,1,7,0.99114454,0.9988623,0.98340917,0.9910756
0,2,1,0.9116556,0.9379282,0.8816591,0.9089236
0,2,2,0.979909,0.98132414,0.9784389,0.97987944
0,2,3,0.9718236,0.96132785,0.9831992,0.97214055
0,2,4,0.9642982,0.9830311,0.94490725,0.96359223
0,2,5,0.9641232,0.9354108,0.99709487,0.96526843
0,2,6,0.89170456,0.85621977,0.94151205,0.8968426
0,2,7,0.9912146,0.9984019,0.9840042,0.99115074
0,3,1,0.8944172,0.94446415,0.8381169,0.88811815
0,3,2,0.9782114,0.9883476,0.9678334,0.9779829
0,3,3,0.96842843,0.95433867,0.9839342,0.9689105
0,3,4,0.96447325,0.9661374,0.96268815,0.9644097
0,3,5,0.9656808,0.9382968,0.9969199,0.9667204
0,3,6,0.89068955,0.85620373,0.9390969,0.89573663
0,3,7,0.99105704,0.9987912,0.98330414,0.9909872
0,4,1,0.91898847,0.91450536,0.9243962,0.91942424
0,4,2,0.98442423,0.9767153,0.9925096,0.9845491
0,4,3,0.96697587,0.9508025,0.98491424,0.96755785
0,4,4,0.9758838,0.98025435,0.97133356,0.9757736
0,4,5,0.96330065,0.9364017,0.9941197,0.96439785
0,4,6,0.92079103,0.9412067,0.8976549,0.91891503
0,4,7,0.99093455,0.9993947,0.98246413,0.9908571
0,5,1,0.91541827,0.94589925,0.88123906,0.91242504
0,5,2,0.97177106,0.97841907,0.96482325,0.9715736
0,5,3,0.9725061,0.962581,0.98323417,0.972798
0,5,4,0.9564578,0.9577717,0.95502275,0.95639527
0,5,5,0.960623,0.9288321,0.9976899,0.9620304
0,5,6,0.9256738,0.9352564,0.91466576,0.92484653
0,5,7,0.9904095,0.99857664,0.9822191,0.99033034
0,6,1,0.90276515,0.9445947,0.8557228,0.89796513
0,6,2,0.9738187,0.97484916,0.9727336,0.9737902
0,6,3,0.96741337,0.94987196,0.98690933,0.9680365
0,6,4,0.93577176,0.9129901,0.96335316,0.9374957
0,6,5,0.96317816,0.9345527,0.9961148,0.96435225
0,6,6,0.9181659,0.94604987,0.88690937,0.91552556
0,6,7,0.9962198,0.99894416,0.9934897,0.99620944
0,7,1,0.92726636,0.9496795,0.9023451,0.92540747
0,7,2,0.96893597,0.9863153,0.95106757,0.96837074
0,7,3,0.9728211,0.96193963,0.98459923,0.9731375
0,7,4,0.9674834,0.9874808,0.94697237,0.9668024
0,7,5,0.95827794,0.9293913,0.9919146,0.9596356
0,7,6,0.92499125,0.9400551,0.9078754,0.92368513
0,7,7,0.99110955,0.9985786,0.98361915,0.99104244
0,8,1,0.9261463,0.92954415,0.9221911,0.925853
0,8,2,0.96730834,0.965581,0.9691635,0.96736896
0,8,3,0.9718761,0.95605695,0.9892195,0.97235554
0,8,4,0.96424574,0.96393716,0.9645782,0.96425754
0,8,5,0.96316063,0.9347219,0.9958698,0.96432745
0,8,6,0.91662586,0.9450385,0.88470423,0.91387665
0,8,7,0.9915821,0.99875706,0.98438925,0.9915211
0,9,1,0.87334615,0.9564771,0.7822891,0.8606581
0,9,2,0.9718236,0.9888663,0.95439273,0.9713238
0,9,3,0.96442074,0.946225,0.9848092,0.96513164
0,9,4,0.9435422,0.93349755,0.9551278,0.9441888
0,9,5,0.96120054,0.93698806,0.9889044,0.9622465
0,9,6,0.89144206,0.8547502,0.94315714,0.89678013
0,9,7,0.9931747,0.99787986,0.9884494,0.99314225
0,10,1,0.91074556,0.97105813,0.8467273,0.9046408
0,10,2,0.9740287,0.98430127,0.9634232,0.97375035
0,10,3,0.9661533,0.94981086,0.9843192,0.9667572
0,10,4,0.9155583,0.8887397,0.9500525,0.9183739
0,10,5,0.9643157,0.93658054,0.9960798,0.9654143
0,10,6,0.9321841,0.9439471,0.91893595,0.93127364
0,10,7,0.99116206,0.9986142,0.9836892,0.9910955
