,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,6,7,Attack,0.94604737,0.9951562,0.94604737,0.9699806
1,6,7,Normal,0.99539524,0.9485846,0.99539524,0.9714263
0,7,1,Attack,0.9797711,0.7129438,0.9797711,0.8253271
1,7,1,Normal,0.6055097,0.96767193,0.6055097,0.74490416
0,7,2,Attack,0.91485226,0.74142545,0.91485226,0.81905925
1,7,2,Normal,0.68094224,0.88885415,0.68094224,0.7711298
0,7,3,Attack,0.76837903,0.99476224,0.76837903,0.8670371
1,7,3,Normal,0.9959542,0.8113183,0.9959542,0.8942048
0,7,4,Attack,0.8595954,0.85486263,0.8595954,0.8572225
1,7,4,Normal,0.8540591,0.85881376,0.8540591,0.8564298
0,7,5,Attack,0.56292254,0.97102845,0.56292254,0.71268743
1,7,5,Normal,0.98320466,0.69226015,0.98320466,0.81247115
0,7,6,Attack,0.8402981,0.81265444,0.8402981,0.8262451
1,7,6,Normal,0.8062816,0.8346743,0.8062816,0.82023233
0,7,7,Attack,0.945728,0.99329066,0.945728,0.96892595
1,7,7,Normal,0.99361193,0.948208,0.99361193,0.9703792
0,8,1,Attack,0.96877825,0.75220615,0.96877825,0.84686524
1,8,1,Normal,0.68086237,0.95615447,0.68086237,0.795361
0,8,2,Attack,0.90069205,0.9212905,0.90069205,0.91087484
1,8,2,Normal,0.9230503,0.90286386,0.9230503,0.9128455
0,8,3,Attack,0.74011177,0.9944921,0.74011177,0.84864944
1,8,3,Normal,0.995901,0.7930479,0.995901,0.88297343
0,8,4,Attack,0.8443439,0.89224535,0.8443439,0.86763406
1,8,4,Normal,0.89803034,0.8522747,0.89803034,0.8745545
0,8,5,Attack,0.57351613,0.98195326,0.57351613,0.7241107
1,8,5,Normal,0.9894597,0.6987988,0.9894597,0.8191083
0,8,6,Attack,0.9424807,0.82958084,0.9424807,0.88243425
1,8,6,Normal,0.8063881,0.9334196,0.8063881,0.86526626
0,8,7,Attack,0.9460208,0.9949611,0.9460208,0.9698739
1,8,7,Normal,0.9952089,0.9485514,0.9952089,0.97132015
0,9,1,Attack,0.9918552,0.667694,0.9918552,0.79811525
1,9,1,Normal,0.5063615,0.98416966,0.5063615,0.6686819
0,9,2,Attack,0.8838701,0.842176,0.8838701,0.8625195
1,9,2,Normal,0.8343625,0.8778213,0.8343625,0.8555404
0,9,3,Attack,0.7454352,0.9942841,0.7454352,0.852062
1,9,3,Normal,0.99571466,0.7963937,0.99571466,0.8849698
0,9,4,Attack,0.86071336,0.87088954,0.86071336,0.8657716
1,9,4,Normal,0.8723982,0.8623221,0.8723982,0.8673309
0,9,5,Attack,0.57255787,0.9768403,0.57255787,0.72195464
1,9,5,Normal,0.98642534,0.6976788,0.98642534,0.81729865
0,9,6,Attack,0.94642,0.8034754,0.94642,0.8691094
1,9,6,Normal,0.7685121,0.9348248,0.7685121,0.84354913
0,9,7,Attack,0.9461006,0.9947944,0.9461006,0.96983665
1,9,7,Normal,0.99504924,0.9486158,0.99504924,0.9712779
0,10,1,Attack,0.98006386,0.66858536,0.98006386,0.79490083
1,10,1,Normal,0.51418686,0.96267503,0.51418686,0.67033327
0,10,2,Attack,0.88722384,0.75284576,0.88722384,0.8145297
1,10,2,Normal,0.7087304,0.8627203,0.7087304,0.7781805
0,10,3,Attack,0.7422944,0.9948985,0.7422944,0.85023093
1,10,3,Normal,0.99619377,0.7944766,0.99619377,0.88397354
0,10,4,Attack,0.86044717,0.888202,0.86044717,0.8741044
1,10,4,Normal,0.8916955,0.8646758,0.8916955,0.8779779
0,10,5,Attack,0.54799044,0.9760121,0.54799044,0.70189553
1,10,5,Normal,0.9865318,0.6857862,0.9865318,0.8091163
0,10,6,Attack,0.94413096,0.7953139,0.94413096,0.8633565
1,10,6,Normal,0.75701356,0.9312705,0.75701356,0.835149
0,10,7,Attack,0.94578123,0.99482054,0.94578123,0.9696812
1,10,7,Normal,0.9950759,0.9483283,0.9950759,0.97113985
