Index,Feature,Botnet,DoS,MITM,Normal,Scanner,Brute force,Generic,Exploit,Infection
0,Src Port,0.20947851186122762,0.5411909821388754,0.3009866914547682,0.1266585035718451,0.2709612559735063,0.338314827410149,0.15657025331146224,0.8400123692384416,0.21141777400223702
1,Dst Port,0.7069665920178267,1.02445319159956,1.1575359380905388,0.45573413548341624,0.8176072540166937,1.2105248071547838,0.5162586925260138,1.1456405662591407,0.31947954286517455
2,Protocol,0.00010144744779233524,0.0003768696229595107,9.43957120740921e-05,2.3040786982877296e-05,5.1730170135763836e-05,0.00022142555310603754,4.468058277788847e-05,0.0001331266045654994,5.039699142464072e-05
3,Flow Duration,4.948133929836715,9.80006204599539,11.572840009414543,5.282800885330094,13.912223685722163,6.608019535988123,4.192643270798716,8.516247166308503,8.033276109591387
4,Tot Fwd Pkts,5.177390289768987e-05,8.133486734557758e-05,3.946657157404608e-05,4.50583154385081e-05,5.594886382939808e-05,5.4013999275214515e-05,2.5259753822265277e-05,6.250649036845427e-05,3.670040387152847e-05
5,Tot Bwd Pkts,3.2173083953379904e-05,8.744897427558296e-05,2.8018447945078957e-05,8.543302647191221e-05,4.742656807239315e-05,0.00010798775910620645,1.7568183236264126e-05,3.554519441481954e-05,4.259980761142204e-05
6,TotLen Fwd Pkts,0.0029717552120153276,0.0013241877617335574,0.0014163605741569964,0.004707283238602454,0.0036205523874563196,0.002016039495029777,0.0007122547811796518,0.0016509171725055186,0.001266546427128757
7,TotLen Bwd Pkts,0.008999038595994342,0.002683829995950617,0.007455615605083556,0.009804372983606587,0.003484121199704285,0.0021879765335147947,0.0022156619298549338,0.0030757665864311113,0.0028442275583369083
8,Fwd Pkt Len Max,0.0013032593700428113,0.001399188786106521,0.0010324010081150282,0.0021236183133876412,0.0010150315116443792,0.0006355795570808901,0.000534923025714623,0.000941563267271501,0.0008120229189276182
9,Fwd Pkt Len Min,0.00038810750125747634,0.0009573565980323104,0.0012182246858699465,0.00019853567106961216,0.00045725297236042005,0.0003326418926161881,0.00017237556841135458,0.00036434857669012747,0.00013568109046591014
10,Fwd Pkt Len Mean,0.0006841087248794484,0.0008032126876661699,0.0038917278179359306,0.0013713406195653573,0.0011151860673114871,0.0007769846061332623,0.00028560627886426766,0.0007196140588968887,0.00018298658679208077
11,Fwd Pkt Len Std,0.0004178886283238768,0.0003827255463748445,0.00014190945757747028,0.0009284748120207634,0.0004602752733634829,0.00013942918470717474,0.00015032786441424785,0.0002770312902198249,0.00015077394378236364
12,Bwd Pkt Len Max,0.0010015946754569917,0.0016786545384606117,0.0045228997784075185,0.004929110810258849,0.0020037034651629623,0.0006207369810842074,0.0006800305969785205,0.0010338544377103088,0.000778952516384944
13,Bwd Pkt Len Min,0.000645823184976622,0.0006763075880414357,0.0021744380225431716,0.0007106024855374111,0.0011773732436913568,0.0010956978087271311,0.00040802487780913636,0.0010383411923603504,0.0003805762972454746
14,Bwd Pkt Len Mean,0.0007887646274869072,0.0007892448915427792,0.0021982532550382235,0.0012312832239596018,0.001318888476098733,0.0008227670714713196,0.000676262921761291,0.0011125602870677464,0.00047851476558841507
15,Bwd Pkt Len Std,0.00037543210501416894,0.00022267637587603718,0.0005770940565171238,0.00071919109495217,0.00015730124757303802,0.00037418241366748105,0.0004993965257916721,0.0005990290319935692,0.0002828289950870452
16,Flow Byts/s,2.8901569288341014,1.9738223245717361,2.5180046753558836,1.852501867410974,2.2458192488428717,2.042176646761702,2.936015273434217,1.3355421810327577,0.8583846604594608
17,Flow Pkts/s,4.010481106488722,3.3205814374751497,2.9692255858080308,2.149037052717054,2.101884256117689,4.094504029978422,2.643293262653152,1.8436181486207424,2.670945393261861
