,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.6200936,0.84385234,0.29472315,0.4368666
0,1,2,0.6174552,0.75791997,0.34515208,0.47430748
0,1,3,0.7573044,0.6736914,0.9979984,0.8043873
0,1,4,0.65692747,0.9229961,0.34242266,0.499526
0,1,5,0.5163764,0.823741,0.041668832,0.07932502
0,1,6,0.57457757,0.7299615,0.23672992,0.3575158
0,1,7,0.97024953,0.9472201,0.9959969,0.9709963
0,2,1,0.73960227,0.92938,0.5186119,0.6657324
0,2,2,0.7563556,0.7170239,0.8469717,0.77659935
0,2,3,0.763517,0.67968875,0.9967767,0.8082456
0,2,4,0.6290486,0.9885838,0.26111254,0.41311094
0,2,5,0.513855,0.8562834,0.033298675,0.06410449
0,2,6,0.44315052,0.2704178,0.066961266,0.10734227
0,2,7,0.99611384,0.9968759,0.995347,0.99611086
0,3,1,0.5159605,0.84301674,0.03922537,0.07496274
0,3,2,0.83754873,0.831305,0.8469717,0.83906525
0,3,3,0.7601378,0.67673916,0.99607486,0.80592686
0,3,4,0.5974656,0.7057791,0.33428645,0.45368752
0,3,5,0.5631011,0.9050559,0.14099298,0.24397813
0,3,6,0.49428126,0.48427224,0.17608526,0.25826377
0,3,7,0.92495453,0.8776741,0.98754877,0.92937523
0,4,1,0.4381596,0.01939394,0.002495451,0.004421925
0,4,2,0.58123213,0.60361403,0.4732259,0.530526
0,4,3,0.87340784,0.79902166,0.9977905,0.8874119
0,4,4,0.70096177,0.73746777,0.6240967,0.6760623
0,4,5,0.5385885,0.9013247,0.08666494,0.15812565
0,4,6,0.6450221,0.77648926,0.4072784,0.53430635
0,4,7,0.99607486,0.99543095,0.9967247,0.9960774
0,5,1,0.49330646,0.13371266,0.0024434624,0.004799224
0,5,2,0.71839094,0.7524565,0.6509228,0.6980167
0,5,3,0.86922276,0.79337406,0.99849236,0.88419306
0,5,4,0.6463998,0.7554427,0.43296075,0.5504478
0,5,5,0.5194957,0.8772636,0.045334026,0.08621286
0,5,6,0.48219392,0.47065878,0.28562516,0.35550666
0,5,7,0.99654275,0.9976553,0.995425,0.9965389
0,6,1,0.49604887,0.43531916,0.02659215,0.05012249
0,6,2,0.81505066,0.832638,0.7886145,0.8100286
0,6,3,0.75930595,0.6780989,0.9872888,0.80399233
0,6,4,0.8125163,0.90874785,0.69480115,0.787502
0,6,5,0.62464255,0.81654346,0.32152328,0.4613749
0,6,6,0.53285676,0.5483513,0.37262803,0.44372562
0,6,7,0.9596829,0.9457552,0.97530544,0.96030307
0,7,1,0.48049128,0.16510487,0.009617884,0.018176904
0,7,2,0.8128412,0.78158635,0.86833894,0.82268196
0,7,3,0.79594487,0.7110209,0.99716663,0.830127
0,7,4,0.76421887,0.924813,0.57520145,0.7092649
0,7,5,0.5076553,0.706377,0.026202235,0.050530113
0,7,6,0.51573956,0.8703364,0.036989864,0.070963725
0,7,7,0.99619186,0.9979392,0.9944372,0.9961851
0,8,1,0.48020536,0.36638007,0.05427606,0.09454595
0,8,2,0.6449831,0.6864948,0.5336886,0.6005236
0,8,3,0.81845593,0.73494554,0.99617887,0.84585166
0,8,4,0.7654536,0.8008485,0.70662856,0.75079405
0,8,5,0.509215,0.6581883,0.038341563,0.072461985
0,8,6,0.6006889,0.9188926,0.2208734,0.35614142
0,8,7,0.9694957,0.94932455,0.99194175,0.9701654
0,9,1,0.5440603,0.72018707,0.14411229,0.24016635
0,9,2,0.7581492,0.7222098,0.8390174,0.776244
0,9,3,0.8075903,0.72245824,0.9989342,0.83849365
0,9,4,0.74604887,0.9304652,0.531843,0.67682236
0,9,5,0.39473617,0.19979243,0.07005459,0.10373563
0,9,6,0.4576813,0.40428033,0.17873667,0.24788205
0,9,7,0.9699376,0.9467026,0.9959449,0.97069967
0,10,1,0.4972186,0.06854839,0.00044190278,0.0008781445
0,10,2,0.67925656,0.78439456,0.49441123,0.60652447
0,10,3,0.75978684,0.67609954,0.9974006,0.8059063
0,10,4,0.65742135,0.89968324,0.35435405,0.50844806
0,10,5,0.3877697,0.21405391,0.084013514,0.1206668
0,10,6,0.5246556,0.5746204,0.18986224,0.28541842
0,10,7,0.9685989,0.94661087,0.9932155,0.9693533
