,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,2,5,Botnet,0.41127348,0.32408932,0.41127348,0.36251315
1,2,5,DoS,0.03042052,0.31384614,0.03042052,0.05546493
2,2,5,MITM,0.9964222,0.43312597,0.9964222,0.60379404
3,2,5,Normal,0.01640322,0.067073174,0.01640322,0.026359932
4,2,5,Scanner,0.480322,0.3880058,0.480322,0.42925662
5,2,5,Brute force,0.30927527,0.6738142,0.30927527,0.4239575
6,2,5,Generic,0.98210555,0.5123697,0.98210555,0.6734151
7,2,5,Exploit,0.5557543,0.56690997,0.5557543,0.56127673
8,2,5,Infection,0.44706234,0.9041013,0.44706234,0.59828377
0,3,1,Botnet,0.0026833632,0.014240506,0.0026833632,0.0045158053
1,3,1,DoS,0.2526096,0.4573434,0.2526096,0.3254563
2,3,1,MITM,0.7093023,0.30539152,0.7093023,0.4269562
3,3,1,Normal,0.19952281,0.6323251,0.19952281,0.3033326
4,3,1,Scanner,0.68804055,0.6453147,0.68804055,0.6659931
5,3,1,Brute force,0.22331545,0.7842932,0.22331545,0.34764445
6,3,1,Generic,0.98687744,0.51302326,0.98687744,0.6750995
7,3,1,Exploit,0.8711986,0.38825405,0.8711986,0.5371324
8,3,1,Infection,0.0790337,0.77259475,0.0790337,0.14339828
0,3,2,Botnet,0.608229,0.44668272,0.608229,0.5150864
1,3,2,DoS,0.0,0.0,0.0,0.0
2,3,2,MITM,0.9537727,0.5773605,0.9537727,0.71929824
3,3,2,Normal,0.24269529,0.4936325,0.24269529,0.32540476
4,3,2,Scanner,0.7557411,0.564114,0.7557411,0.6460166
5,3,2,Brute force,0.23166369,0.78723407,0.23166369,0.35798204
6,3,2,Generic,0.98180735,0.5015999,0.98180735,0.66397744
7,3,2,Exploit,0.62719953,0.5714674,0.62719953,0.59803784
8,3,2,Infection,0.56052476,0.69526625,0.56052476,0.6206669
0,3,3,Botnet,0.5714286,0.4736712,0.5714286,0.5179779
1,3,3,DoS,0.040250447,0.4770318,0.040250447,0.074237004
2,3,3,MITM,0.84521323,0.36747926,0.84521323,0.51224583
3,3,3,Normal,0.16994633,0.7927677,0.16994633,0.27989197
4,3,3,Scanner,0.78616166,0.66717285,0.78616166,0.7217963
5,3,3,Brute force,0.22487324,0.8636884,0.22487324,0.3568386
6,3,3,Generic,0.9853906,0.5078365,0.9853906,0.67024946
7,3,3,Exploit,0.8842827,0.5919345,0.8842827,0.70916045
8,3,3,Infection,0.29994038,0.9306198,0.29994038,0.45366406
0,3,4,Botnet,0.00029824037,0.003215434,0.00029824037,0.0005458515
1,3,4,DoS,0.80679786,0.35595897,0.80679786,0.4939759
2,3,4,MITM,0.946615,0.5414534,0.946615,0.68887687
3,3,4,Normal,0.003877125,0.35135135,0.003877125,0.007669616
4,3,4,Scanner,0.66457963,0.83734035,0.66457963,0.74102396
5,3,4,Brute force,0.32239786,0.8270849,0.32239786,0.46394852
6,3,4,Generic,0.9865832,0.50860745,0.9865832,0.67119676
7,3,4,Exploit,0.5779899,0.58745074,0.5779899,0.5826819
8,3,4,Infection,0.38592306,0.4988435,0.38592306,0.4351774
0,3,5,Botnet,0.58753353,0.47333014,0.58753353,0.5242847
1,3,5,DoS,0.0020876827,0.039325844,0.0020876827,0.0039648823
2,3,5,MITM,0.8697078,0.38841546,0.8697078,0.5370029
3,3,5,Normal,0.19504921,0.60724235,0.19504921,0.2952596
4,3,5,Scanner,0.78056055,0.6025317,0.78056055,0.68008834
5,3,5,Brute force,0.25141665,0.819242,0.25141665,0.38475582
6,3,5,Generic,0.9859827,0.50128883,0.9859827,0.6646562
7,3,5,Exploit,0.64460343,0.58165187,0.64460343,0.6115118
8,3,5,Infection,0.42111543,0.9010849,0.42111543,0.5739838
0,4,1,Botnet,0.2438879,0.47283238,0.2438879,0.32179388
1,4,1,DoS,0.07933194,0.4256,0.07933194,0.13373554
2,4,1,MITM,0.4335122,0.8478134,0.4335122,0.5736832
3,4,1,Normal,0.0,0.0,0.0,0.0
4,4,1,Scanner,0.8893528,0.23184575,0.8893528,0.3678076
5,4,1,Brute force,0.21317829,0.9930556,0.21317829,0.3510064
6,4,1,Generic,0.983895,0.51402307,0.983895,0.6752635
7,4,1,Exploit,0.6234347,0.5809947,0.6234347,0.601467
8,4,1,Infection,0.4563078,0.60907644,0.4563078,0.5217391
0,4,2,Botnet,0.0,0.0,0.0,0.0
1,4,2,DoS,0.0029824039,0.3030303,0.0029824039,0.0059066745
2,4,2,MITM,0.98180735,0.51826197,0.98180735,0.67841315
3,4,2,Normal,0.2155635,0.576555,0.2155635,0.31380206
4,4,2,Scanner,0.94422907,0.34068653,0.94422907,0.5007117
5,4,2,Brute force,0.20572451,0.7912844,0.20572451,0.32654992
6,4,2,Generic,0.9847897,0.50481576,0.9847897,0.6674752
7,4,2,Exploit,0.63346255,0.54798764,0.63346255,0.5876332
8,4,2,Infection,0.525641,0.89994895,0.525641,0.66365516
0,4,3,Botnet,0.5290784,0.52099854,0.5290784,0.52500737
1,4,3,DoS,0.38312462,0.410937,0.38312462,0.3965437
2,4,3,MITM,0.8022666,0.4108752,0.8022666,0.5434343
3,4,3,Normal,0.0020870601,0.2413793,0.0020870601,0.0041383384
4,4,3,Scanner,0.73665375,0.5943215,0.73665375,0.6578772
5,4,3,Brute force,0.27288994,0.6828358,0.27288994,0.38994244
6,4,3,Generic,0.98717946,0.5114303,0.98717946,0.67378914
7,4,3,Exploit,0.7879511,0.6537986,0.7879511,0.7146335
8,4,3,Infection,0.20930232,0.66101694,0.20930232,0.31793478
0,4,4,Botnet,0.57739335,0.34338418,0.57739335,0.43065286
1,4,4,DoS,0.08944544,0.44313148,0.08944544,0.14884645
2,4,4,MITM,0.4607814,0.8723885,0.4607814,0.60304445
3,4,4,Normal,0.0,0.0,0.0,0.0
4,4,4,Scanner,0.8127609,0.28852668,0.8127609,0.42587095
5,4,4,Brute force,0.23173277,0.8982659,0.23173277,0.36842105
6,4,4,Generic,0.98628503,0.5033475,0.98628503,0.6665323
7,4,4,Exploit,0.6113928,0.5894192,0.6113928,0.60020494
8,4,4,Infection,0.4121682,0.79838246,0.4121682,0.54366636
0,4,5,Botnet,0.58753353,0.45183486,0.58753353,0.5108259
1,4,5,DoS,0.26036385,0.41082352,0.26036385,0.31872943
2,4,5,MITM,0.935003,0.3789728,0.935003,0.5393413
3,4,5,Normal,0.0,0.0,0.0,0.0
4,4,5,Scanner,0.6583184,0.7535836,0.6583184,0.7027371
5,4,5,Brute force,0.31404713,0.775405,0.31404713,0.44703883
6,4,5,Generic,0.9847897,0.50350714,0.9847897,0.66633034
7,4,5,Exploit,0.8315444,0.60975075,0.8315444,0.7035822
8,4,5,Infection,0.0,0.0,0.0,0.0
0,5,1,Botnet,0.59421587,0.4415153,0.59421587,0.506609
1,5,1,DoS,0.11720847,0.40143004,0.11720847,0.18144046
2,5,1,MITM,0.86314845,0.5342314,0.86314845,0.65997946
3,5,1,Normal,0.16880405,0.5847107,0.16880405,0.2619764
4,5,1,Scanner,0.7274083,0.5236153,0.7274083,0.60891277
5,5,1,Brute force,0.22748956,0.95974845,0.22748956,0.36779946
6,5,1,Generic,0.983895,0.5125058,0.983895,0.673953
7,5,1,Exploit,0.80262375,0.606853,0.80262375,0.6911425
8,5,1,Infection,0.53862214,0.9144304,0.53862214,0.677928
0,5,2,Botnet,0.87060225,0.44730392,0.87060225,0.5909735
1,5,2,DoS,0.050700866,0.27960527,0.050700866,0.08583691
2,5,2,MITM,0.88756335,0.61935484,0.88756335,0.7295906
3,5,2,Normal,0.16756111,0.8109668,0.16756111,0.2777366
4,5,2,Scanner,0.7694602,0.70280576,0.7694602,0.73462415
5,5,2,Brute force,0.21824686,0.67777777,0.21824686,0.3301759
6,5,2,Generic,0.98568445,0.5141568,0.98568445,0.6758
7,5,2,Exploit,0.8303012,0.5933504,0.8303012,0.6921069
8,5,2,Infection,0.42963627,0.8597852,0.42963627,0.5729622
0,5,3,Botnet,0.59856844,0.4192605,0.59856844,0.49312043
1,5,3,DoS,0.3053071,0.46105358,0.3053071,0.36735427
2,5,3,MITM,0.8109156,0.4438459,0.8109156,0.5736892
3,5,3,Normal,0.19856887,0.7359116,0.19856887,0.31274945
4,5,3,Scanner,0.67044437,0.6400911,0.67044437,0.6549163
5,5,3,Brute force,0.21145242,0.9607046,0.21145242,0.3466145
6,5,3,Generic,0.98717946,0.50665647,0.98717946,0.669633
7,5,3,Exploit,0.87265134,0.5462012,0.87265134,0.6718714
8,5,3,Infection,0.0,0.0,0.0,0.0
0,5,4,Botnet,0.23471518,0.47295672,0.23471518,0.3137333
1,5,4,DoS,0.0,0.0,0.0,0.0
2,5,4,MITM,0.968983,0.8496339,0.968983,0.90539217
3,5,4,Normal,0.29167908,0.37158054,0.29167908,0.32681704
4,5,4,Scanner,0.8941562,0.4175717,0.8941562,0.5692862
5,5,4,Brute force,0.48165822,0.7152347,0.48165822,0.5756549
6,5,4,Generic,0.9883721,0.5048736,0.9883721,0.66834676
7,5,4,Exploit,0.63823444,0.50117093,0.63823444,0.5614587
8,5,4,Infection,0.5102893,0.9590807,0.5102893,0.6661476
0,5,5,Botnet,0.08768267,0.29108912,0.08768267,0.13476965
1,5,5,DoS,0.25559202,0.391861,0.25559202,0.30938628
2,5,5,MITM,0.90459156,0.6437513,0.90459156,0.7522003
3,5,5,Normal,0.1705935,0.71144277,0.1705935,0.27519846
4,5,5,Scanner,0.8220036,0.3230607,0.8220036,0.46382904
5,5,5,Brute force,0.32985386,0.769659,0.32985386,0.46179542
6,5,5,Generic,0.9815091,0.5006846,0.9815091,0.663107
7,5,5,Exploit,0.57036376,0.5957646,0.57036376,0.5827875
8,5,5,Infection,0.45958844,0.9006429,0.45958844,0.6086098
