,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,2,5,Botnet,0.97703546,0.99302816,0.97703546,0.9849669
1,2,5,DoS,0.96928126,0.9893455,0.96928126,0.9792106
2,2,5,MITM,0.9976148,0.9746577,0.9976148,0.9860026
3,2,5,Normal,0.7473904,0.7557298,0.7473904,0.75153697
4,2,5,Scanner,0.98747766,0.99668974,0.98747766,0.99206233
5,2,5,Brute force,0.98717564,0.9729571,0.98717564,0.98001474
6,2,5,Generic,0.9940352,0.9940352,0.9940352,0.9940352
7,2,5,Exploit,0.7543232,0.7337587,0.7543232,0.7438988
8,2,5,Infection,0.9576499,0.96687746,0.9576499,0.96224153
0,3,1,Botnet,0.97018486,0.9929814,0.97018486,0.9814508
1,3,1,DoS,0.9612287,0.986532,0.9612287,0.973716
2,3,1,MITM,0.9985092,0.9693198,0.9985092,0.98369807
3,3,1,Normal,0.7769162,0.73030555,0.7769162,0.75289017
4,3,1,Scanner,0.9874739,0.99608904,0.9874739,0.99176276
5,3,1,Brute force,0.9794276,0.9656085,0.9794276,0.9724689
6,3,1,Generic,0.9937369,0.9946269,0.9937369,0.99418175
7,3,1,Exploit,0.7137746,0.7685393,0.7137746,0.7401453
8,3,1,Infection,0.9555622,0.9357477,0.9555622,0.94555116
0,3,2,Botnet,0.98062015,0.996063,0.98062015,0.98828125
1,3,2,DoS,0.9490009,0.98727894,0.9490009,0.9677616
2,3,2,MITM,0.9970176,0.9757735,0.9970176,0.98628116
3,3,2,Normal,0.75491947,0.75491947,0.75491947,0.7549195
4,3,2,Scanner,0.98956156,0.9993976,0.98956156,0.9944553
5,3,2,Brute force,0.9836017,0.96744865,0.9836017,0.9754583
6,3,2,Generic,0.9937369,0.9964115,0.9937369,0.9950724
7,3,2,Exploit,0.74560094,0.73877066,0.74560094,0.74217004
8,3,2,Infection,0.9621348,0.9441194,0.9621348,0.9530419
0,3,3,Botnet,0.976439,0.9921212,0.976439,0.98421764
1,3,3,DoS,0.96094215,0.9898649,0.96094215,0.9751891
2,3,3,MITM,0.99075454,0.9741936,0.99075454,0.98240423
3,3,3,Normal,0.6282051,0.8475463,0.6282051,0.7215753
4,3,3,Scanner,0.98777217,0.9984926,0.98777217,0.99310344
5,3,3,Brute force,0.9835968,0.9705709,0.9835968,0.97704047
6,3,3,Generic,0.9934407,0.9940334,0.9934407,0.993737
7,3,3,Exploit,0.88070387,0.69794375,0.88070387,0.77874476
8,3,3,Infection,0.9490161,0.92771786,0.9490161,0.93824613
0,3,4,Botnet,0.9761408,0.9933232,0.9761408,0.98465705
1,3,4,DoS,0.98568875,0.9510932,0.98568875,0.9680821
2,3,4,MITM,0.998807,0.97411287,0.998807,0.98630536
3,3,4,Normal,0.66925144,0.7653479,0.66925144,0.71408117
4,3,4,Scanner,0.9868813,0.998793,0.9868813,0.9928014
5,3,4,Brute force,0.98210555,0.9665395,0.98210555,0.9742603
6,3,4,Generic,0.9952296,0.9955264,0.9952296,0.99537796
7,3,4,Exploit,0.7849687,0.7052519,0.7849687,0.7429781
8,3,4,Infection,0.94452727,0.9795855,0.94452727,0.961737
0,3,5,Botnet,0.97822845,0.9963548,0.97822845,0.9872084
1,3,5,DoS,0.96063226,0.9895545,0.96063226,0.97487897
2,3,5,MITM,0.9982111,0.9721254,0.9982111,0.9849956
3,3,5,Normal,0.7250224,0.78116965,0.7250224,0.7520495
4,3,5,Scanner,0.9868813,0.998793,0.9868813,0.9928014
5,3,5,Brute force,0.98180735,0.9668135,0.98180735,0.97425276
6,3,5,Generic,0.99671936,0.99286985,0.99671936,0.99479085
7,3,5,Exploit,0.7880143,0.7409588,0.7880143,0.7637625
8,3,5,Infection,0.9579481,0.93781024,0.9579481,0.9477722
0,4,1,Botnet,0.97584975,0.996954,0.97584975,0.98628896
1,4,1,DoS,0.9665971,0.98660576,0.9665971,0.9764989
2,4,1,MITM,0.9976148,0.9709808,0.9976148,0.9841176
3,4,1,Normal,0.68654937,0.8364826,0.68654937,0.75413597
4,4,1,Scanner,0.98807037,0.9993967,0.98807037,0.9937013
5,4,1,Brute force,0.98121643,0.96623605,0.98121643,0.9736686
6,4,1,Generic,0.99582464,0.99434185,0.99582464,0.9950827
7,4,1,Exploit,0.8619559,0.7356234,0.8619559,0.79379463
8,4,1,Infection,0.9537727,0.9389313,0.9537727,0.94629383
0,4,2,Botnet,0.9761479,0.9945322,0.9761479,0.9852543
1,4,2,DoS,0.960334,0.9913793,0.960334,0.9756098
2,4,2,MITM,0.99821055,0.97324806,0.99821055,0.9855712
3,4,2,Normal,0.6109123,0.86164844,0.6109123,0.71493363
4,4,2,Scanner,0.98777217,0.99789095,0.98777217,0.9928058
5,4,2,Brute force,0.9889684,0.9642442,0.9889684,0.97644985
6,4,2,Generic,0.99433345,0.99492687,0.99433345,0.99463004
7,4,2,Exploit,0.9054578,0.6998617,0.9054578,0.7894942
8,4,2,Infection,0.9564699,0.950237,0.9564699,0.9533433
0,4,3,Botnet,0.9713689,0.9948076,0.9713689,0.98294854
1,4,3,DoS,0.9624329,0.988365,0.9624329,0.9752266
2,4,3,MITM,0.9985088,0.97240776,0.9985088,0.98528546
3,4,3,Normal,0.7930829,0.72321916,0.7930829,0.75654155
4,4,3,Scanner,0.98568445,0.9969834,0.98568445,0.9913017
5,4,3,Brute force,0.9773337,0.9692399,0.9773337,0.97326994
6,4,3,Generic,0.99224806,0.99462044,0.99224806,0.9934329
7,4,3,Exploit,0.6883388,0.7491074,0.6883388,0.71743864
8,4,3,Infection,0.9490161,0.93700325,0.9490161,0.9429714
0,4,4,Botnet,0.9749478,0.99391913,0.9749478,0.9843421
1,4,4,DoS,0.9582588,0.9892275,0.9582588,0.9734969
2,4,4,MITM,0.9940352,0.97115386,0.9940352,0.98246133
3,4,4,Normal,0.6474799,0.8311639,0.6474799,0.7279128
4,4,4,Scanner,0.990161,0.9972973,0.990161,0.99371636
5,4,4,Brute force,0.97942144,0.9770902,0.97942144,0.97825444
6,4,4,Generic,0.9952296,0.9952296,0.9952296,0.9952296
7,4,4,Exploit,0.85982704,0.7109741,0.85982704,0.77834773
8,4,4,Infection,0.9654041,0.92538595,0.9654041,0.94497156
0,4,5,Botnet,0.9749478,0.9930134,0.9749478,0.9838977
1,4,5,DoS,0.945422,0.99124455,0.945422,0.9677912
2,4,5,MITM,0.99791294,0.9684606,0.99791294,0.9829662
3,4,5,Normal,0.6859529,0.76259947,0.6859529,0.7222484
4,4,5,Scanner,0.98747766,0.99789095,0.98747766,0.992657
5,4,5,Brute force,0.9815091,0.9651026,0.9815091,0.97323674
6,4,5,Generic,0.9940352,0.9964126,0.9940352,0.99522245
7,4,5,Exploit,0.77310675,0.7059624,0.77310675,0.73801047
8,4,5,Infection,0.9591411,0.9265341,0.9591411,0.94255567
0,5,1,Botnet,0.98002386,0.9963625,0.98002386,0.9881257
1,5,1,DoS,0.9800179,0.9744958,0.9800179,0.977249
2,5,1,MITM,0.9949314,0.9771596,0.9949314,0.98596543
3,5,1,Normal,0.720847,0.76584285,0.720847,0.74266404
4,5,1,Scanner,0.9889651,0.99669373,0.9889651,0.99281436
5,5,1,Brute force,0.9853906,0.9604766,0.9853906,0.9727741
6,5,1,Generic,0.99433345,0.99552107,0.99433345,0.99492687
7,5,1,Exploit,0.7668456,0.72840554,0.7668456,0.7471314
8,5,1,Infection,0.95317626,0.9711334,0.95317626,0.96207106
0,5,2,Botnet,0.97257006,0.99633473,0.97257006,0.984309
1,5,2,DoS,0.9579481,0.99289024,0.9579481,0.97510624
2,5,2,MITM,0.9979123,0.97380674,0.9979123,0.9857121
3,5,2,Normal,0.78861064,0.7542059,0.78861064,0.77102464
4,5,2,Scanner,0.9904563,0.99639964,0.9904563,0.993419
5,5,2,Brute force,0.98389983,0.9654769,0.98389983,0.97460127
6,5,2,Generic,0.99433345,0.99492687,0.99433345,0.99463004
7,5,2,Exploit,0.73546076,0.7754717,0.73546076,0.75493646
8,5,2,Infection,0.96034586,0.9344357,0.96034586,0.94721365
0,5,3,Botnet,0.9713689,0.99571997,0.9713689,0.98339367
1,5,3,DoS,0.96839595,0.98394424,0.96839595,0.9761082
2,5,3,MITM,0.998807,0.9710061,0.998807,0.98471034
3,5,3,Normal,0.6353608,0.84362626,0.6353608,0.72483
4,5,3,Scanner,0.985088,0.9996973,0.985088,0.9923389
5,5,3,Brute force,0.9755443,0.9703352,0.9755443,0.97293276
6,5,3,Generic,0.9934407,0.995221,0.9934407,0.99433005
7,5,3,Exploit,0.8765285,0.69843155,0.8765285,0.7774104
8,5,3,Infection,0.95527726,0.9415222,0.95527726,0.94834983
