,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.5447431,0.6857048,0.1652116,0.26626912
0,1,2,0.7111126,0.852809,0.51030076,0.6385239
0,1,3,0.8070668,0.732277,0.9680596,0.8338205
0,1,4,0.75169015,0.7948182,0.6785467,0.73209465
0,1,5,0.5194836,0.6980519,0.068671815,0.12504241
0,1,6,0.6330051,0.8016055,0.35350013,0.4906351
0,1,7,0.5137743,0.5073092,0.95602876,0.66287106
0,2,1,0.53293854,0.53261125,0.5379558,0.53527015
0,2,2,0.9005856,0.8976852,0.9042321,0.90094674
0,2,3,0.81936383,0.7458961,0.96875167,0.84284145
0,2,4,0.56386745,0.5537318,0.6581847,0.601457
0,2,5,0.50962204,0.6351402,0.045222253,0.08443284
0,2,6,0.5205749,0.5448428,0.2499867,0.34272367
0,2,7,0.49331912,0.49656916,0.9669683,0.6561727
0,3,1,0.4874767,0.49065226,0.65733296,0.5618921
0,3,2,0.803021,0.7975795,0.81216395,0.8048057
0,3,3,0.8475512,0.7761447,0.97684324,0.8650051
0,3,4,0.7329518,0.7590882,0.68251264,0.7187667
0,3,5,0.37625766,0.25005376,0.123795584,0.16560443
0,3,6,0.58843493,0.6241731,0.44453022,0.5192532
0,3,7,0.31165823,0.079660214,0.035693374,0.04929785
0,4,1,0.45550972,0.38623834,0.15105137,0.21717083
0,4,2,0.85239553,0.8336483,0.88048977,0.85642904
0,4,3,0.8589034,0.79371786,0.96986955,0.87299645
0,4,4,0.74825656,0.7770945,0.6962204,0.73443776
0,4,5,0.40951556,0.390737,0.32358265,0.3540032
0,4,6,0.5111525,0.5176347,0.32736227,0.40107617
0,4,7,0.48763642,0.49369287,0.9677668,0.65383893
0,5,1,0.62824064,0.57780004,0.95240885,0.7192507
0,5,2,0.72110724,0.8270215,0.55916953,0.66721714
0,5,3,0.73936653,0.66042316,0.9854139,0.7908318
0,5,4,0.64295983,0.6185756,0.7457812,0.6762484
0,5,5,0.5807426,0.8604872,0.19273357,0.3149288
0,5,6,0.4587836,0.4543552,0.41027415,0.431191
0,5,7,0.51454616,0.5076313,0.96760714,0.6659095
0,6,1,0.62866646,0.75487715,0.38107532,0.5064737
0,6,2,0.7812084,0.90622115,0.62733567,0.74142003
0,6,3,0.8330051,0.7572586,0.9802236,0.85443497
0,6,4,0.64864254,0.6792029,0.56337506,0.6158905
0,6,5,0.49140272,0.28609273,0.011498536,0.022108495
0,6,6,0.5350413,0.5779132,0.25991482,0.35856572
0,6,7,0.5199228,0.51042813,0.9751664,0.6701052
0,7,1,0.4421879,0.2775502,0.07213202,0.11450543
0,7,2,0.6470987,0.6321276,0.703753,0.66602015
0,7,3,0.7974182,0.72062075,0.9714666,0.82745016
0,7,4,0.64755124,0.62453103,0.73997873,0.67737097
0,7,5,0.57269096,0.6448192,0.3236625,0.4309917
0,7,6,0.40757254,0.28292805,0.12046846,0.16898464
0,7,7,0.9400852,0.9099881,0.97679,0.9422065
0,8,1,0.49787065,0.49705732,0.35967526,0.41735125
0,8,2,0.7666888,0.9211112,0.5833378,0.7143067
0,8,3,0.7313415,0.65439755,0.9805164,0.78493124
0,8,4,0.7288661,0.7813369,0.6356135,0.70098186
0,8,5,0.50372636,0.50444555,0.42283738,0.4600504
0,8,6,0.49643332,0.4896011,0.16792654,0.25007927
0,8,7,0.91313547,0.8667218,0.97641736,0.91830534
0,9,1,0.605909,0.5954151,0.66089964,0.6264507
0,9,2,0.8324993,0.8673037,0.7851211,0.82416874
0,9,3,0.8974847,0.84809214,0.96843225,0.9042761
0,9,4,0.7416423,0.7270931,0.7736758,0.7496615
0,9,5,0.50207615,0.5162162,0.066089965,0.11717791
0,9,6,0.46216395,0.42741153,0.22278413,0.292898
0,9,7,0.49850944,0.4992417,0.9813415,0.6618022
0,10,1,0.44880223,0.044518117,0.0050039925,0.008996721
0,10,2,0.61093956,0.5829189,0.7799042,0.66717523
0,10,3,0.81084645,0.7327739,0.97854674,0.8380119
0,10,4,0.7623769,0.7588561,0.76917756,0.763982
0,10,5,0.4843093,0.3905699,0.05600213,0.09795842
0,10,6,0.57379556,0.74182296,0.22637743,0.34689507
0,10,7,0.5184988,0.50962335,0.979638,0.6704617
