,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.50055885,0.52077293,0.014010917,0.027287686
0,1,2,0.7299714,0.8327942,0.5754874,0.68063456
0,1,3,0.9359761,0.887541,0.9984663,0.9397417
0,1,4,0.6613595,0.894854,0.36568755,0.5192006
0,1,5,0.4176371,0.16797653,0.041668832,0.066773586
0,1,6,0.5892904,0.6544792,0.37829477,0.47945836
0,1,7,0.99360543,0.9921215,0.9951131,0.99361503
0,2,1,0.51269823,0.7036265,0.043878347,0.0826054
0,2,2,0.7486743,0.754611,0.73701584,0.74570966
0,2,3,0.8027684,0.7182447,0.9964128,0.8347652
0,2,4,0.59248763,0.70236605,0.32100338,0.44062656
0,2,5,0.56781906,0.57956696,0.4939953,0.5333708
0,2,6,0.48605406,0.46791077,0.20335326,0.2834985
0,2,7,0.9542631,0.99701375,0.91125554,0.9522076
0,3,1,0.5312971,0.9059339,0.06984663,0.12969398
0,3,2,0.7373278,0.73599046,0.7401612,0.7380699
0,3,3,0.83475435,0.75240093,0.99789447,0.85793144
0,3,4,0.5795685,0.6821373,0.29799843,0.4147912
0,3,5,0.3482324,0.08161949,0.029607486,0.043452553
0,3,6,0.65927994,0.93721014,0.3414349,0.500524
0,3,7,0.99665976,0.99592495,0.9974006,0.99666226
0,4,1,0.5081102,0.6266234,0.04013517,0.075438514
0,4,2,0.8009748,0.8178549,0.77442163,0.7955458
0,4,3,0.81333506,0.728885,0.9978165,0.8424079
0,4,4,0.6523525,0.7445956,0.46378997,0.57156587
0,4,5,0.3845724,0.22084616,0.09131791,0.12920904
0,4,6,0.48025733,0.46142516,0.23615804,0.3124194
0,4,7,0.99619186,0.9985895,0.99378735,0.9961827
0,5,1,0.47204316,0.35745525,0.07010657,0.11722264
0,5,2,0.53205097,0.5472016,0.37156224,0.4425935
0,5,3,0.90526384,0.84307814,0.9958929,0.91313624
0,5,4,0.63882244,0.7380008,0.4304653,0.543762
0,5,5,0.55332726,0.56477946,0.46493372,0.51001585
0,5,6,0.76467377,0.9470103,0.56072265,0.7043822
0,5,7,0.91661036,0.8597854,0.995581,0.92271364
0,6,1,0.52349883,0.8595863,0.05617364,0.105455786
0,6,2,0.6399792,0.6189214,0.72851574,0.66926163
0,6,3,0.90882504,0.84670323,0.99841434,0.9163217
0,6,4,0.77021056,0.8271543,0.6831817,0.748306
0,6,5,0.43871847,0.18729274,0.036703926,0.061379295
0,6,6,0.41832596,0.41895795,0.42222512,0.42058522
0,6,7,0.9921757,0.98804003,0.9964128,0.9922088
0,7,1,0.5524955,0.90333533,0.117572136,0.20806403
0,7,2,0.59720564,0.57600766,0.73665196,0.64649993
0,7,3,0.78624904,0.70091957,0.9985963,0.8236883
0,7,4,0.67985445,0.7953052,0.48437744,0.6020678
0,7,5,0.4467377,0.31613424,0.09157785,0.14201637
0,7,6,0.5666753,0.6544436,0.28253186,0.39467666
0,7,7,0.9664804,0.9448452,0.990798,0.96727616
0,8,1,0.6132701,0.92129946,0.2476995,0.39042878
0,8,2,0.6463868,0.66884536,0.5798804,0.62119377
0,8,3,0.5963218,0.68346786,0.35882506,0.47058824
0,8,4,0.72881466,0.8096528,0.59828436,0.6881026
0,8,5,0.39464518,0.25628382,0.11078763,0.15470055
0,8,6,0.4740577,0.45467344,0.26022875,0.3310078
0,8,7,0.9656876,0.9481215,0.98528725,0.96634716
0,9,1,0.5943462,0.843345,0.23173901,0.36357334
0,9,2,0.67170525,0.75949717,0.50254744,0.604865
0,9,3,0.8353002,0.75277287,0.99854434,0.8584134
0,9,4,0.65786326,0.7612043,0.4600468,0.5734932
0,9,5,0.5081492,0.7203092,0.026644139,0.051387463
0,9,6,0.56923574,0.95136416,0.1459319,0.25304818
0,9,7,0.9327528,0.9960372,0.8689628,0.9281708
0,10,1,0.56246424,0.88984424,0.14257863,0.24577676
0,10,2,0.5677281,0.57782954,0.50283337,0.5377291
0,10,3,0.8204055,0.7366834,0.9972706,0.8473959
0,10,4,0.6812971,0.64279425,0.81611645,0.7191598
0,10,5,0.413647,0.18660377,0.051416688,0.08061952
0,10,6,0.5718222,0.7197741,0.23522225,0.35457075
0,10,7,0.96926177,0.9453559,0.99610084,0.9700652
