,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
1,6,6,Normal,0.5169284,0.926486,0.5169284,0.66360277
0,6,7,Attack,0.9976577,0.99596107,0.9976577,0.9968087
1,6,7,Normal,0.9959542,0.9976537,0.9959542,0.9968032
0,7,1,Attack,0.94993347,0.7808555,0.94993347,0.85713595
1,7,1,Normal,0.73340434,0.9360965,0.73340434,0.8224461
0,7,2,Attack,0.95195633,0.8844185,0.95195633,0.91694546
1,7,2,Normal,0.87559223,0.9479842,0.87559223,0.91035134
0,7,3,Attack,0.85067874,0.99008673,0.85067874,0.9151038
1,7,3,Normal,0.99148256,0.86910874,0.99148256,0.92627126
0,7,4,Attack,0.8500932,0.7869022,0.8500932,0.8172781
1,7,4,Normal,0.76978976,0.837004,0.76978976,0.80199105
0,7,5,Attack,0.9419218,0.50828034,0.9419218,0.660267
1,7,5,Normal,0.08876763,0.60449517,0.08876763,0.15480307
0,7,6,Attack,0.8557093,0.59841037,0.8557093,0.704296
1,7,6,Normal,0.42573863,0.7468715,0.42573863,0.5423321
0,7,7,Attack,0.9985893,0.9942492,0.9985893,0.99641454
1,7,7,Normal,0.99422413,0.99858314,0.99422413,0.99639887
0,8,1,Attack,0.9573064,0.7811903,0.9573064,0.8603277
1,8,1,Normal,0.7318605,0.9448797,0.7318605,0.82483876
0,8,2,Attack,0.96321535,0.8766048,0.96321535,0.9178715
1,8,2,Normal,0.8644131,0.95918244,0.8644131,0.90933526
0,8,3,Attack,0.9088102,0.99763334,0.9088102,0.95115256
1,8,3,Normal,0.99784404,0.9162654,0.99784404,0.9553163
0,8,4,Attack,0.92155975,0.7688362,0.92155975,0.83829886
1,8,4,Normal,0.7229172,0.90211576,0.7229172,0.802636
0,8,5,Attack,0.88914025,0.95097786,0.88914025,0.91902
1,8,5,Normal,0.9541656,0.89590883,0.9541656,0.92411995
0,8,6,Attack,0.91072667,0.78410524,0.91072667,0.842686
