,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,5,4,Attack,1.0,0.97581697,1.0,0.9877605
1,5,4,Normal,0.97522044,1.0,0.97522044,0.9874548
0,5,5,Attack,1.0,0.97890943,1.0,0.9893423
1,5,5,Normal,0.9784574,1.0,0.9784574,0.98911136
0,5,6,Attack,1.0,0.98019475,1.0,0.9899983
1,5,6,Normal,0.9797968,1.0,0.9797968,0.9897953
0,5,7,Attack,1.0,0.983423,1.0,0.99164224
1,5,7,Normal,0.98314357,1.0,0.98314357,0.99150014
0,5,8,Attack,1.0,0.9766681,1.0,0.9881964
1,5,8,Normal,0.97611076,1.0,0.97611076,0.987911
0,5,9,Attack,0.0,0.0,0.0,0.0
1,5,9,Normal,0.9758875,0.4938983,0.9758875,0.65586317
0,5,10,Attack,0.9989953,0.98818463,0.9989953,0.9935605
1,5,10,Normal,0.98805535,0.9989842,0.98805535,0.99348974
0,6,1,Attack,0.01919857,0.46994534,0.01919857,0.03689008
1,6,1,Normal,0.97834337,0.49934477,0.97834337,0.6612094
0,6,2,Attack,0.99988836,0.9766681,0.99988836,0.98814183
1,6,2,Normal,0.97611076,0.9998857,0.97611076,0.9878552
0,6,3,Attack,1.0,0.9749701,1.0,0.98732644
1,6,3,Normal,0.97432464,1.0,0.97432464,0.98699534
0,6,4,Attack,1.0,0.9732725,1.0,0.9864552
1,6,4,Normal,0.9725416,1.0,0.9725416,0.9860797
0,6,5,Attack,0.99810225,0.9699501,0.99810225,0.9838248
1,6,5,Normal,0.96908134,0.99804574,0.96908134,0.98335034
0,6,6,Attack,1.0,0.97528577,1.0,0.98748827
1,6,6,Normal,0.97466236,1.0,0.97466236,0.98716867
0,6,7,Attack,1.0,0.97826797,1.0,0.9890146
1,6,7,Normal,0.9777852,1.0,0.9777852,0.98876786
0,6,8,Attack,1.0,0.985587,1.0,0.99274117
1,6,8,Normal,0.9853762,1.0,0.9853762,0.99263424
0,6,9,Attack,0.006921188,0.28703704,0.006921188,0.013516459
1,6,9,Normal,0.98280865,0.49740112,0.98280865,0.6605146
0,6,10,Attack,0.995758,0.9829201,0.995758,0.98929745
1,6,10,Normal,0.982697,0.99570185,0.982697,0.9891567
0,7,1,Attack,1.0,0.97306395,1.0,0.9863481
1,7,1,Normal,0.97231525,1.0,0.97231525,0.9859633
0,7,2,Attack,0.99988836,0.9795517,0.99988836,0.98961556
1,7,2,Normal,0.9791248,0.999886,0.9791248,0.98939645
0,7,3,Attack,1.0,0.97169197,1.0,0.9856428
1,7,3,Normal,0.97086406,1.0,0.97086406,0.9852167
0,7,4,Attack,1.0,0.9798731,1.0,0.98983425
