,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.49923494,0.46936655,0.011721992,0.022872759
0,1,2,0.64493,0.589118,0.95806533,0.7296014
0,1,3,0.79736775,0.71207947,0.99844396,0.8312911
0,1,4,0.81509334,0.9361404,0.67632264,0.7852992
0,1,5,0.516027,0.6417431,0.07256224,0.1303821
0,1,6,0.60625,0.7223006,0.34522822,0.46716967
0,1,7,0.6481976,0.9878767,0.3000778,0.46032658
0,2,1,0.49919605,0.25396827,0.0008298755,0.0016543453
0,2,2,0.8053942,0.73396647,0.9580394,0.8311659
0,2,3,0.7749611,0.69013506,0.99802905,0.8160046
0,2,4,0.84262186,0.9296842,0.74131227,0.82488066
0,2,5,0.35462916,0.11328044,0.04258299,0.06189803
0,2,6,0.39352956,0.051654473,0.012266598,0.019825218
0,2,7,0.971486,0.9483809,0.99725103,0.9722022
0,3,1,0.49565613,0.22764228,0.0036307054,0.007147415
0,3,2,0.84048235,0.7715408,0.9674274,0.8584513
0,3,3,0.76408195,0.679918,0.9979772,0.8088022
0,3,4,0.85813016,0.9974425,0.7181017,0.83502966
0,3,5,0.58342844,0.5986447,0.5063019,0.5486146
0,3,6,0.61565095,0.86223704,0.27528527,0.41733012
0,3,7,0.99063796,0.9854511,0.99598026,0.99068767
0,4,1,0.48997667,0.016270338,0.00033713694,0.0006605859
0,4,2,0.7874481,0.71629006,0.951945,0.81747323
0,4,3,0.80827284,0.7232888,0.99857366,0.8389255
0,4,4,0.8570669,0.9240245,0.77811205,0.8448143
0,4,5,0.71803683,0.9140606,0.4813278,0.63059545
0,4,6,0.52734697,0.58347183,0.19115664,0.28796905
0,4,7,0.9725882,0.9504623,0.9971473,0.97324526
0,5,1,0.5735347,0.9686002,0.15199688,0.2627603
0,5,2,0.6705783,0.60820925,0.95876557,0.7442749
0,5,3,0.84520227,0.76532847,0.995721,0.86545396
0,5,4,0.6800052,0.7616678,0.5239627,0.62084013
0,5,5,0.533195,0.7602684,0.09696577,0.17199503
0,5,6,0.5344787,0.6537883,0.14657676,0.23946616
0,5,7,0.99598026,0.99680483,0.9951504,0.9959769
0,6,1,0.49806795,0.064327486,0.00028526972,0.00056802045
0,6,2,0.57634854,0.5432992,0.95798755,0.69337034
0,6,3,0.8280342,0.74495524,0.9976141,0.85296786
0,6,4,0.8500648,0.96822643,0.7238849,0.82841414
0,6,5,0.51825726,0.89241916,0.04151971,0.079347774
0,6,6,0.44613588,0.37875074,0.16825727,0.23300412
0,6,7,0.97248447,0.95051926,0.99686205,0.9731393
0,7,1,0.522666,0.8325723,0.05674274,0.10624454
0,7,2,0.7179201,0.64716285,0.9583247,0.77259034
0,7,3,0.78364885,0.6983767,0.99857366,0.8219222
0,7,4,0.82798237,0.8683306,0.7732106,0.8180147
0,7,5,0.54884595,0.8804282,0.113044605,0.20036311
0,7,6,0.5338174,0.5758757,0.25666493,0.3550748
0,7,7,0.96497667,0.95013934,0.9814575,0.9655445
0,8,1,0.49917012,0.078947365,0.00015560167,0.00031059116
0,8,2,0.8397692,0.8223398,0.86680496,0.8439871
0,8,3,0.80946577,0.7245071,0.9986774,0.83978105
0,8,4,0.88061464,0.9477409,0.8056535,0.8709402
0,8,5,0.51492476,0.61308706,0.080912866,0.14295861
0,8,6,0.4364367,0.24637832,0.061747923,0.098747514
0,8,7,0.99693984,0.9973009,0.9965768,0.99693877
0,9,1,0.48936722,0.014218009,0.00031120333,0.00060907524
0,9,2,0.63673496,0.6499019,0.5928164,0.62004805
0,9,3,0.83724064,0.7555215,0.9971473,0.8596789
0,9,4,0.7427386,0.9386952,0.51939833,0.66875917
0,9,5,0.5291234,0.89653957,0.06584544,0.122680716
0,9,6,0.5615275,0.9360412,0.13207987,0.23149472
0,9,7,0.97267896,0.9507828,0.99696577,0.97332674
0,10,1,0.59775674,0.8451607,0.23936722,0.37307248
0,10,2,0.76943725,0.6955082,0.9585062,0.8060981
0,10,3,0.81510633,0.7305554,0.9984699,0.8437558
0,10,4,0.8291753,0.8425726,0.8096214,0.8257685
0,10,5,0.5057832,0.5842145,0.040119294,0.0750825
0,10,6,0.63084805,0.90015066,0.29434648,0.44362798
0,10,7,0.51598805,0.9179661,0.03511411,0.06764082
