,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.58287084,0.9823396,0.16877593,0.2880602
0,1,2,0.8103734,0.84120196,0.7651971,0.8014015
0,1,3,0.8080135,0.727712,0.9843361,0.8367909
0,1,4,0.77388483,0.83210695,0.6862292,0.7521604
0,1,5,0.39349067,0.22779693,0.089133814,0.12813152
0,1,6,0.6156898,0.7201224,0.3784751,0.49617517
0,1,7,0.98966545,0.9984425,0.980861,0.98957366
0,2,1,0.504681,0.82522523,0.011877594,0.023418125
0,2,2,0.7800441,0.7627436,0.8129668,0.78705484
0,2,3,0.7552256,0.6749569,0.98462135,0.8008986
0,2,4,0.76055497,0.8217511,0.6654564,0.735391
0,2,5,0.5680498,0.5774727,0.50723547,0.5400801
0,2,6,0.61435425,0.7361431,0.3564834,0.48035222
0,2,7,0.9900674,0.9990229,0.9810944,0.9899775
0,3,1,0.5064186,0.84908324,0.015612033,0.030660318
0,3,2,0.7443076,0.7870791,0.6698133,0.7237268
0,3,3,0.8135892,0.73397833,0.9837137,0.84069145
0,3,4,0.7326504,0.81594706,0.6008299,0.6920573
0,3,5,0.5649507,0.5737637,0.50521266,0.53731054
0,3,6,0.6079616,0.70083946,0.37673756,0.4900486
0,3,7,0.98209286,0.998525,0.96561205,0.9817928
0,4,1,0.5032806,0.7246892,0.010580913,0.020857297
0,4,2,0.7685944,0.81897134,0.6896266,0.7487541
0,4,3,0.8187111,0.73951936,0.9840249,0.84442914
0,4,4,0.77704877,0.8287279,0.698444,0.7580287
0,4,5,0.5782287,0.5913454,0.5064315,0.5456044
0,4,6,0.68349326,0.7862142,0.50404567,0.61427605
0,4,7,0.9907417,0.9994194,0.98205394,0.9906606
0,5,1,0.48659232,0.269813,0.015715769,0.029701514
0,5,2,0.77630967,0.8207931,0.7069761,0.75964504
0,5,3,0.80527747,0.725055,0.9835062,0.8347329
0,5,4,0.70908976,0.8040961,0.5528786,0.6552333
0,5,5,0.50905085,0.5128925,0.36006224,0.4230992
0,5,6,0.71943724,0.801647,0.5831691,0.67517376
0,5,7,0.9896265,0.99836344,0.980861,0.9895348
0,6,1,0.4708247,0.30318403,0.044942945,0.078281686
0,6,2,0.7409103,0.8229445,0.6139004,0.7032157
0,6,3,0.79232365,0.71127605,0.98412865,0.82574636
0,6,4,0.7929331,0.8371892,0.7273081,0.77838993
0,6,5,0.57860476,0.59087366,0.5110996,0.5480991
0,6,6,0.60341024,0.70559424,0.35490146,0.47226295
0,6,7,0.982806,0.9989548,0.9666234,0.9825232
0,7,1,0.50561464,0.83359015,0.014030083,0.027595706
0,7,2,0.8266079,0.837496,0.8104772,0.8237651
0,7,3,0.77576506,0.69464225,0.9841546,0.81443495
0,7,4,0.7315871,0.8035969,0.61299276,0.69547176
0,7,5,0.5733273,0.58488697,0.5052386,0.54215306
0,7,6,0.6177127,0.73635703,0.36672717,0.48961288
0,7,7,0.9761022,0.99910283,0.95306015,0.97553855
0,8,1,0.50219136,0.6567718,0.009180498,0.018107882
0,8,2,0.71281123,0.7505955,0.6374222,0.68939507
0,8,3,0.81220174,0.7323631,0.98399895,0.8397349
0,8,4,0.7256613,0.80064267,0.60095954,0.68657684
0,8,5,0.5783973,0.59128517,0.507806,0.54637533
0,8,6,0.6186981,0.7129035,0.3974585,0.51037323
0,8,7,0.9824689,0.99849945,0.96639,0.9821823
0,9,1,0.50798756,0.8377193,0.019813279,0.038710985
0,9,2,0.6214601,0.6322686,0.58060163,0.60533464
0,9,3,0.7715249,0.69053686,0.9840508,0.81157094
0,9,4,0.73345435,0.8178897,0.60064834,0.6926343
0,9,5,0.5748963,0.5886542,0.4973029,0.53913635
0,9,6,0.6646784,0.7575647,0.48436204,0.59091336
0,9,7,0.9860737,0.9988024,0.97331434,0.9858937
0,10,1,0.50689834,0.82439023,0.017531121,0.034332152
0,10,2,0.78826505,0.76696205,0.8281639,0.79638886
0,10,3,0.8021006,0.721506,0.9840249,0.8325617
0,10,4,0.758999,0.8190327,0.6649118,0.7339688
0,10,5,0.5732884,0.5837582,0.5107884,0.54484093
0,10,6,0.63079613,0.7233515,0.42359957,0.53430593
0,10,7,0.9839212,0.99901056,0.96880186,0.98367435
