,Run #,Fold #,Accuracy,Precision,Recall,F1 Score
0,1,1,0.43617737,0.017829154,0.0023599586,0.004168194
0,1,2,0.46559906,0.0,0.0,0.0
0,1,3,0.6688797,0.6031457,0.98752594,0.7488938
0,1,4,0.4989367,0.03409091,7.780083e-05,0.00015524735
0,1,5,0.3047977,0.36295608,0.5169865,0.4264901
0,1,6,0.62064314,0.9615079,0.25134856,0.39851972
0,1,7,0.69955915,0.626575,0.98786306,0.7667935
0,2,1,0.41095695,0.17284422,0.04704357,0.0739578
0,2,2,0.44071576,0.066059224,0.009024897,0.015880259
0,2,3,0.85,0.7774785,0.98067945,0.8673364
0,2,4,0.49752334,0.20615384,0.0017375519,0.0034460588
0,2,5,0.4546162,0.46348384,0.57603735,0.5136673
0,2,6,0.63170385,0.9574813,0.27564833,0.42806223
0,2,7,0.7295514,0.6521112,0.9841027,0.78442603
0,3,1,0.47305498,0.46715766,0.38327283,0.42107812
0,3,2,0.38318205,0.111513585,0.033532158,0.051560163
0,3,3,0.5192168,0.5098052,0.9991442,0.67513055
0,3,4,0.500013,1.0,2.593361e-05,5.1865874e-05
0,3,5,0.2977308,0.35872263,0.5135892,0.42240873
0,3,6,0.6304331,0.74556905,0.39600623,0.51726764
0,3,7,0.8261281,0.74716485,0.9858662,0.8500766
0,4,1,0.42354771,0.016086672,0.0025414939,0.004389501
0,4,2,0.59669346,0.5620641,0.87567425,0.6846657
0,4,3,0.5197874,0.5101137,0.99802905,0.67514604
0,4,4,0.5,0.0,0.0,0.0
0,4,5,0.4146525,0.42891702,0.5149896,0.46802893
0,4,6,0.5866442,0.7012166,0.30194503,0.4221231
0,4,7,0.7402619,0.6600833,0.9906898,0.79228073
0,5,1,0.65532935,0.7620652,0.4516857,0.5671904
0,5,2,0.33521783,0.01362523,0.0046161828,0.006896017
0,5,3,0.5440742,0.52311206,0.9975622,0.686323
0,5,4,0.74298495,0.74041003,0.74834025,0.74435407
0,5,5,0.3049144,0.3630505,0.51716805,0.42661706
0,5,6,0.569904,0.6505277,0.30210063,0.41259494
0,5,7,0.70064837,0.6274461,0.98783714,0.76743764
0,6,1,0.5116572,0.52837217,0.21709025,0.3077404
0,6,2,0.68774635,0.6359505,0.8782417,0.7377112
0,6,3,0.5188667,0.50963384,0.998055,0.6747316
0,6,4,0.90268415,0.9815177,0.8208247,0.8940076
0,6,5,0.30486256,0.3630041,0.51706433,0.42654973
0,6,6,0.50368255,0.5026318,0.7033195,0.586277
0,6,7,0.7077671,0.6332031,0.9876556,0.77167314
0,7,1,0.588278,0.5636738,0.7814834,0.6549446
0,7,2,0.32892895,0.028248588,0.010243776,0.015035304
0,7,3,0.6373055,0.57968247,0.99888486,0.73362225
0,7,4,0.50158197,0.6326087,0.0075466805,0.014915429
0,7,5,0.4196447,0.4325313,0.51514524,0.4702373
0,7,6,0.5058869,0.5112722,0.26701245,0.3508126
0,7,7,0.7149896,0.63913596,0.9875778,0.7760388
0,8,1,0.42698392,0.3137281,0.122977175,0.17669305
0,8,2,0.47576505,0.23383652,0.021291494,0.03902926
0,8,3,0.90907675,0.8572496,0.9816131,0.915226
0,8,4,0.91881484,0.92706597,0.9091546,0.91802293
0,8,5,0.41470435,0.42919877,0.51706433,0.4690522
0,8,6,0.6066001,0.6100094,0.59110475,0.60040826
0,8,7,0.68080914,0.61140585,0.9922977,0.7566194
0,9,1,0.43976918,0.025536261,0.0032417013,0.005753078
0,9,2,0.42667273,0.037006713,0.005860996,0.010119327
0,9,3,0.6295254,0.5749239,0.9939056,0.72846675
0,9,4,0.962098,0.9964062,0.9275415,0.9607414
0,9,5,0.56014,0.5684879,0.49919605,0.53159344
0,9,6,0.5310425,0.5287009,0.5718361,0.5494231
0,9,7,0.7941909,0.71239465,0.9867479,0.82742196
0,10,1,0.74503374,0.6774066,0.93563277,0.7858504
0,10,2,0.73322093,0.7604855,0.6808869,0.71848834
0,10,3,0.6317298,0.5759188,0.99929976,0.73071194
0,10,4,0.5165197,0.91203105,0.03656639,0.07031368
0,10,5,0.5600493,0.56837445,0.49917012,0.5315292
0,10,6,0.447666,0.4337274,0.3425052,0.38275614
0,10,7,0.9422199,0.9090582,0.9827542,0.9444708
