Index,Feature,Botnet,DoS,MITM,Normal,Scanner,Brute force,Generic,Exploit,Infection
11,Fwd Pkt Len Std,0.004925402293850441,0.0051987728643190356,0.00392992023988757,0.005328536437831664,0.0023510933221579425,0.00432126318098993,0.0018015657186433217,0.002945651466123039,0.006136270037589932
12,Bwd Pkt Len Max,0.022453480212098566,0.02575808291725603,0.0215506289736358,0.03700028304713775,0.015084686809237868,0.018249398277980854,0.020530358673361334,0.014387467621982692,0.02423953734474046
13,Bwd Pkt Len Min,0.015193356563176746,0.02016574286372049,0.012968551406032947,0.02643803884586121,0.011094264489792083,0.02145263546402756,0.017210694899530136,0.011356472742617536,0.015511222644936207
14,Bwd Pkt Len Mean,0.02068422410264708,0.02477547013621263,0.019844359199425295,0.03504281184505534,0.013713193201488557,0.022003297110293807,0.02277351581701425,0.013699739117248555,0.022868783297313813
15,Bwd Pkt Len Std,0.00491719872759022,0.006878312949988241,0.008797451208643937,0.010348793666998613,0.0038091538714100023,0.005280220094117845,0.00386788857129677,0.004958275553409471,0.0066827452104251065
16,Flow Byts/s,0.83125268678205,0.9023109308338284,0.8690138710521907,0.8436995786712437,0.8039272229466212,0.4760363550630421,0.6039720595603011,0.4790196011712897,1.0087709826717046
17,Flow Pkts/s,3.2997436250897976,2.068954566763911,3.3863799796916147,3.230083472753819,3.917803092499201,3.4422075002937995,2.507871528160005,2.0815889580359395,2.185991449672977
18,Flow IAT Mean,3.172526002223884,3.456457352730309,2.7729244844820604,1.8564135047875314,2.5674266251511626,4.327566419863192,3.4884368724328665,4.843141617689025,2.8287041120582956
19,Flow IAT Std,4.260839512570533,4.8471528600783715,4.576649377345709,4.165927168679779,2.5305114681733665,4.03180582030334,3.520522934336146,3.6120881241180514,4.371328546090048
20,Flow IAT Max,9.259410808760702,9.935823239400538,8.686009681477689,11.429678118209647,5.271977135428657,5.848260722746197,8.600117918532716,7.070719756399332,7.408768261407332
21,Flow IAT Min,1.0653111060822356,0.7228382054662139,0.6553468468144004,0.5618124302167982,1.2265526729192229,2.0743475055195324,0.8033544575211415,1.836091916363597,0.9093137012853804
22,Fwd IAT Tot,10.850162410162303,15.340232419054036,14.071802169134966,10.703805646612375,9.931237295153743,12.118469221188516,10.64357952823048,19.554381465463166,14.809498797924851
23,Fwd IAT Mean,4.957731627658638,6.0839229701014785,4.753152005268808,3.5591005244480045,3.3057261236328963,6.949950129616869,4.067943320655681,7.001051304038649,5.067761194767218
