,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,2,5,Botnet,0.9740531,0.99029714,0.9740531,0.98210794
1,2,5,DoS,0.9734566,0.9908925,0.9734566,0.9820972
2,2,5,MITM,0.99701846,0.97040045,0.99701846,0.9835294
3,2,5,Normal,0.65076053,0.83987683,0.65076053,0.73332214
4,2,5,Scanner,0.9850924,0.9960808,0.9850924,0.9905561
5,2,5,Brute force,0.9910528,0.9579129,0.9910528,0.9742011
6,2,5,Generic,0.9952282,0.99552506,0.9952282,0.9953766
7,2,5,Exploit,0.85897434,0.7159543,0.85897434,0.78097045
8,2,5,Infection,0.960334,0.9520993,0.960334,0.9561989
0,3,1,Botnet,0.95855695,0.99289685,0.95855695,0.97542477
1,3,1,DoS,0.95615864,0.9795295,0.95615864,0.967703
2,3,1,MITM,0.9964222,0.9717941,0.9964222,0.9839541
3,3,1,Normal,0.8234417,0.7110482,0.8234417,0.7631288
4,3,1,Scanner,0.9844915,0.999092,0.9844915,0.991738
5,3,1,Brute force,0.93798447,0.968,0.93798447,0.95275587
6,3,1,Generic,0.9824038,0.99757725,0.9824038,0.98993236
7,3,1,Exploit,0.67620754,0.74360657,0.67620754,0.7083073
8,3,1,Infection,0.9579481,0.93317837,0.9579481,0.9454011
0,3,2,Botnet,0.97734046,0.99574727,0.97734046,0.986458
1,3,2,DoS,0.96421117,0.9773277,0.96421117,0.9707251
2,3,2,MITM,0.99671936,0.9774788,0.99671936,0.98700535
3,3,2,Normal,0.6937984,0.7914966,0.6937984,0.73943436
4,3,2,Scanner,0.9874739,0.99879336,0.9874739,0.99310136
5,3,2,Brute force,0.9827072,0.96205485,0.9827072,0.9722714
6,3,2,Generic,0.9955264,0.9937481,0.9955264,0.9946364
7,3,2,Exploit,0.8183716,0.7290117,0.8183716,0.7711114
8,3,2,Infection,0.9433512,0.94222754,0.9433512,0.942789
0,3,3,Botnet,0.9704742,0.9960208,0.9704742,0.9830815
1,3,3,DoS,0.97257006,0.99239427,0.97257006,0.9823821
2,3,3,MITM,1.0,0.9687951,1.0,0.9841503
3,3,3,Normal,0.8282648,0.7299002,0.8282648,0.7759777
4,3,3,Scanner,0.9898598,0.9910421,0.9898598,0.99045056
5,3,3,Brute force,0.98926336,0.9631243,0.98926336,0.97601885
6,3,3,Generic,0.98807395,0.9928101,0.98807395,0.9904363
7,3,3,Exploit,0.69012827,0.8057103,0.69012827,0.7434538
8,3,3,Infection,0.95676804,0.955913,0.95676804,0.9563403
0,3,4,Botnet,0.9800179,0.9921498,0.9800179,0.9860465
